sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;groundSteering;
1584543157;852710;873;339539;1584543157;852710;-0;
1584543157;953381;873;440214;1584543157;953381;-0;
1584543158;54075;873;540906;1584543158;54075;-0.03297979;
1584543158;154762;873;641588;1584543158;154762;-0.08096252;
1584543158;255449;873;742284;1584543158;255449;-0.08096252;
1584543158;356151;873;842978;1584543158;356151;-0.08096252;
1584543158;456859;873;943694;1584543158;456859;-0.08096252;
1584543158;557562;874;44390;1584543158;557562;-0.08096252;
1584543158;658260;874;145086;1584543158;658260;-0.08096252;
1584543158;758907;874;245732;1584543158;758907;-0.08096252;
1584543158;859606;874;346443;1584543158;859606;-0.08096252;
1584543158;960319;874;447152;1584543158;960319;-0.08096252;
1584543159;61057;874;547899;1584543159;61057;-0.08096252;
1584543159;161756;874;648580;1584543159;161756;-0.08096252;
1584543159;262438;874;749268;1584543159;262438;-0.0779708;
1584543159;363105;874;849939;1584543159;363105;-0.08096252;
1584543159;463822;874;950650;1584543159;463822;-0.08096252;
1584543159;564505;875;51333;1584543159;564505;-0.08996427;
1584543159;665179;875;151993;1584543159;665179;-0.08996427;
1584543159;765831;875;252644;1584543159;765831;-0.09296485;
1584543159;866485;875;353298;1584543159;866485;-0.09895714;
1584543159;967136;875;453945;1584543159;967136;-0.09895714;
1584543160;67824;875;554651;1584543160;67824;-0.1139512;
1584543160;168533;875;655371;1584543160;168533;-0.152941;
1584543160;269272;875;756100;1584543160;269272;-0.1559416;
1584543160;369970;875;856793;1584543160;369970;-0.1679351;
1584543160;470860;875;957901;1584543160;470860;-0.2189184;
1584543160;570885;876;57801;1584543160;570885;-0.2489065;
1584543160;671686;876;158502;1584543160;671686;-0.2459059;
1584543160;772255;876;259070;1584543160;772255;-0.2159178;
1584543160;872883;876;359716;1584543160;872883;-0.1799285;
1584543160;973549;876;460364;1584543160;973549;-0.1829291;
1584543161;74191;876;561015;1584543161;74191;-0.1709357;
1584543161;174870;876;661680;1584543161;174870;-0.09296485;
1584543161;275795;876;762727;1584543161;275795;-0;
1584543161;376663;876;863486;1584543161;376663;-0;
1584543161;477344;876;964153;1584543161;477344;-0;
1584543161;578020;877;64845;1584543161;578020;0.0749791;
1584543161;678723;877;165544;1584543161;678723;0.05998505;
1584543161;779351;877;266189;1584543161;779351;-0;
1584543161;880054;877;366882;1584543161;880054;-0;
1584543161;980726;877;467559;1584543161;980726;-0;
1584543162;81432;877;568242;1584543162;81432;-0;
1584543162;182045;877;668873;1584543162;182045;-0;
1584543162;282702;877;769528;1584543162;282702;-0;
1584543162;383346;877;870174;1584543162;383346;-0;
1584543162;483920;877;970727;1584543162;483920;-0;
1584543162;584453;878;71244;1584543162;584453;-0;
1584543162;685070;878;171891;1584543162;685070;-0;
1584543162;785700;878;272528;1584543162;785700;-0;
1584543162;886376;878;373199;1584543162;886376;-0;
1584543162;986952;878;473770;1584543162;986952;-0;
1584543163;87630;878;574458;1584543163;87630;-0;
1584543163;188287;878;675115;1584543163;188287;-0;
1584543163;288888;878;775712;1584543163;288888;-0;
1584543163;389424;878;876242;1584543163;389424;-0;
1584543163;489887;878;976683;1584543163;489887;-0;
1584543163;590337;879;77128;1584543163;590337;-0;
1584543163;690791;879;177590;1584543163;690791;-0;
1584543163;791346;879;278138;1584543163;791346;-0;
1584543163;891799;879;378608;1584543163;891799;-0;
1584543163;992348;879;479153;1584543163;992348;-0;
1584543164;92998;879;579823;1584543164;92998;-0;
1584543164;193815;879;680724;1584543164;193815;-0;
1584543164;294577;879;781403;1584543164;294577;-0;
1584543164;395097;879;881905;1584543164;395097;-0;
1584543164;495619;879;982420;1584543164;495619;-0;
1584543164;596063;880;82871;1584543164;596063;-0;
1584543164;696533;880;183334;1584543164;696533;-0.008992876;
1584543164;796995;880;283802;1584543164;796995;-0.03297979;
1584543164;897458;880;384254;1584543164;897458;-0;
1584543164;997902;880;484700;1584543164;997902;-0;
1584543165;98359;880;585158;1584543165;98359;-0;
1584543165;198800;880;685598;1584543165;198800;-0;
1584543165;299330;880;786129;1584543165;299330;-0;
1584543165;399782;880;886578;1584543165;399782;-0;
1584543165;500221;880;987017;1584543165;500221;-0;
1584543165;600675;881;87469;1584543165;600675;-0;
1584543165;701578;881;188483;1584543165;701578;-0;
1584543165;802288;881;289094;1584543165;802288;-0;
1584543165;902771;881;389576;1584543165;902771;-0;
1584543166;3240;881;490047;1584543166;3240;-0;
1584543166;103750;881;590552;1584543166;103750;-0;
1584543166;204191;881;690976;1584543166;204191;-0;
1584543166;304642;881;791450;1584543166;304642;-0;
1584543166;405169;881;891980;1584543166;405169;-0;
1584543166;505877;881;992788;1584543166;505877;-0;
1584543166;606810;882;93719;1584543166;606810;-0;
1584543166;707610;882;194430;1584543166;707610;-0.02398692;
1584543166;808124;882;294917;1584543166;808124;-0;
1584543166;908614;882;395409;1584543166;908614;-0;
1584543167;9095;882;495883;1584543167;9095;-0;
1584543167;109501;882;596298;1584543167;109501;-0;
1584543167;210054;882;696857;1584543167;210054;-0;
1584543167;310514;882;797310;1584543167;310514;-0;
1584543167;410948;882;897831;1584543167;410948;-0;
1584543167;511528;882;998330;1584543167;511528;-0.002991707;
1584543167;612007;883;98798;1584543167;612007;-0.137947;
1584543167;712481;883;199268;1584543167;712481;-0.1319458;
1584543167;812920;883;299707;1584543167;812920;-0.1319458;
1584543167;913348;883;400136;1584543167;913348;-0.1319458;
1584543168;13929;883;500724;1584543168;13929;-0.1319458;
1584543168;114820;883;601715;1584543168;114820;-0.1229529;
1584543168;215529;883;702326;1584543168;215529;-0.1229529;
1584543168;316026;883;802818;1584543168;316026;-0.1229529;
1584543168;416465;883;903254;1584543168;416465;-0.1229529;
1584543168;516920;884;3710;1584543168;516920;-0.1229529;
1584543168;617422;884;104358;1584543168;617422;-0.1229529;
1584543168;718031;884;204823;1584543168;718031;-0.1229529;
1584543168;818572;884;305451;1584543168;818572;-0.1499404;
1584543168;919264;884;406058;1584543168;919264;-0.2009238;
1584543169;19722;884;506527;1584543169;19722;-0.2099255;
1584543169;120231;884;607031;1584543169;120231;-0.2009238;
1584543169;220676;884;707469;1584543169;220676;-0;
1584543169;321196;884;807982;1584543169;321196;-0;
1584543169;421784;884;908607;1584543169;421784;-0;
1584543169;522529;885;9326;1584543169;522529;-0;
1584543169;623194;885;110056;1584543169;623194;-0;
1584543169;723891;885;210721;1584543169;723891;-0.1259535;
1584543169;824593;885;311379;1584543169;824593;-0;
1584543169;925101;885;411894;1584543169;925101;-0;
1584543170;25679;885;512463;1584543170;25679;-0;
1584543170;126227;885;613012;1584543170;126227;-0;
1584543170;226759;885;713540;1584543170;226759;-0;
1584543170;327205;885;813987;1584543170;327205;-0;
1584543170;428033;885;914916;1584543170;428033;-0.09895714;
1584543170;528970;886;15856;1584543170;528970;-0.0839631;
1584543170;629694;886;116490;1584543170;629694;-0;
1584543170;730417;886;217208;1584543170;730417;-0;
1584543170;831326;886;318253;1584543170;831326;-0;
1584543170;932120;886;418947;1584543170;932120;-0;
1584543171;32776;886;519581;1584543171;32776;-0;
1584543171;133377;886;620192;1584543171;133377;-0;
1584543171;234053;886;720856;1584543171;234053;-0;
1584543171;334872;886;821715;1584543171;334872;-0;
1584543171;435555;886;922355;1584543171;435555;-0;
1584543171;536026;887;22817;1584543171;536026;-0;
1584543171;636479;887;123274;1584543171;636479;-0.008992876;
1584543171;737063;887;223863;1584543171;737063;-0;
1584543171;837547;887;324339;1584543171;837547;-0;
1584543171;938051;887;424844;1584543171;938051;-0;
1584543172;38563;887;525377;1584543172;38563;-0;
1584543172;139135;887;625954;1584543172;139135;-0;
1584543172;239772;887;726590;1584543172;239772;-0;
1584543172;340347;887;827180;1584543172;340347;-0;
1584543172;440992;887;927827;1584543172;440992;-0;
1584543172;541658;888;28492;1584543172;541658;-0;
1584543172;642391;888;129250;1584543172;642391;-0;
1584543172;743146;888;230045;1584543172;743146;-0;
1584543172;843971;888;330846;1584543172;843971;-0;
1584543172;944727;888;431611;1584543172;944727;-0;
1584543173;45461;888;532340;1584543173;45461;0.1619428;
1584543173;146266;888;633140;1584543173;146266;0.1889392;
1584543173;246989;888;734001;1584543173;246989;-0;
1584543173;347914;888;834930;1584543173;347914;-0;
1584543173;449474;888;936408;1584543173;449474;-0;
1584543173;550146;889;37040;1584543173;550146;-0;
1584543173;650947;889;137882;1584543173;650947;-0;
1584543173;751724;889;238551;1584543173;751724;-0.1049583;
1584543173;852256;889;339058;1584543173;852256;-0;
1584543173;952835;889;439679;1584543173;952835;-0;
1584543174;53476;889;540308;1584543174;53476;-0.1259535;
1584543174;154102;889;640953;1584543174;154102;-0.1229529;
1584543174;255026;889;741957;1584543174;255026;-0.1169518;
1584543174;355882;889;842688;1584543174;355882;-0.09895714;
1584543174;456459;889;943269;1584543174;456459;-0.0779708;
1584543174;557096;890;43914;1584543174;557096;-0.0779708;
1584543174;657745;890;144568;1584543174;657745;-0.0779708;
1584543174;758402;890;245222;1584543174;758402;-0.0779708;
1584543174;859066;890;345899;1584543174;859066;-0.0779708;
1584543174;959733;890;446557;1584543174;959733;-0.0779708;
1584543175;60651;890;547567;1584543175;60651;-0.01499404;
1584543175;160663;890;647464;1584543175;160663;-0;
1584543175;261373;890;748178;1584543175;261373;-0;
1584543175;361882;890;848679;1584543175;361882;-0;
1584543175;462440;890;949241;1584543175;462440;-0.1169518;
1584543175;563044;891;49864;1584543175;563044;-0.06896906;
1584543175;663692;891;150515;1584543175;663692;-0;
1584543175;764250;891;251059;1584543175;764250;-0;
1584543175;864858;891;351675;1584543175;864858;-0;
1584543175;965468;891;452269;1584543175;965468;-0.01199346;
1584543176;66054;891;552863;1584543176;66054;-0.01199346;
1584543176;166679;891;653493;1584543176;166679;-0.1229529;
1584543176;267686;891;754524;1584543176;267686;-0.1409476;
1584543176;367367;891;854163;1584543176;367367;-0.05997618;
1584543176;467922;891;954727;1584543176;467922;-0.1169518;
1584543176;568762;892;55664;1584543176;568762;-0.2878963;
1584543176;669799;892;156668;1584543176;669799;-0.290888;
1584543176;770561;892;257370;1584543176;770561;-0.290888;
1584543176;871159;892;357988;1584543176;871159;-0.290888;
1584543176;971793;892;458612;1584543176;971793;-0.290888;
1584543177;72421;892;559236;1584543177;72421;-0.2519071;
1584543177;173047;892;659865;1584543177;173047;-0.002991707;
1584543177;273644;892;760457;1584543177;273644;-0;
1584543177;374223;892;861031;1584543177;374223;-0.1589422;
1584543177;475149;892;962024;1584543177;475149;-0.08996427;
1584543177;575857;893;62657;1584543177;575857;-0;
1584543177;676411;893;163219;1584543177;676411;-0;
1584543177;776986;893;263792;1584543177;776986;-0.1169518;
1584543177;877539;893;364338;1584543177;877539;-0.1139512;
1584543177;978051;893;464851;1584543177;978051;-0;
1584543178;78590;893;565401;1584543178;78590;-0.02098634;
1584543178;179178;893;665996;1584543178;179178;-0.2788945;
1584543178;279968;893;766867;1584543178;279968;-0.2549076;
1584543178;380835;893;867650;1584543178;380835;-0;
1584543178;481630;893;968419;1584543178;481630;-0;
1584543178;582203;894;69013;1584543178;582203;-0;
1584543178;682762;894;169560;1584543178;682762;-0;
1584543178;783255;894;270040;1584543178;783255;-0;
1584543178;883773;894;370571;1584543178;883773;-0;
1584543178;984259;894;471066;1584543178;984259;-0.05997618;
1584543179;84912;894;571737;1584543179;84912;-0;
1584543179;185424;894;672237;1584543179;185424;-0;
1584543179;285934;894;772734;1584543179;285934;-0;
1584543179;386387;894;873186;1584543179;386387;-0;
1584543179;486869;894;973687;1584543179;486869;-0;
1584543179;587343;895;74157;1584543179;587343;-0.02998809;
1584543179;687821;895;174630;1584543179;687821;-0.03598038;
1584543179;788593;895;275474;1584543179;788593;-0.01798575;
1584543179;889390;895;376255;1584543179;889390;-0;
1584543179;990140;895;476966;1584543179;990140;-0;
1584543180;90702;895;577490;1584543180;90702;-0;
1584543180;191238;895;678028;1584543180;191238;-0;
1584543180;291689;895;778475;1584543180;291689;-0;
1584543180;392112;895;878898;1584543180;392112;-0;
1584543180;492535;895;979320;1584543180;492535;-0;
1584543180;592989;896;79782;1584543180;592989;-0;
1584543180;693457;896;180245;1584543180;693457;-0;
1584543180;793903;896;280691;1584543180;793903;-0;
1584543180;894329;896;381128;1584543180;894329;-0;
1584543180;994798;896;481598;1584543180;994798;0.003000584;
1584543181;95287;896;582092;1584543181;95287;0.0749791;
1584543181;195812;896;682620;1584543181;195812;0.09896602;
1584543181;296297;896;783105;1584543181;296297;0.08097139;
1584543181;396790;896;883601;1584543181;396790;0.06298564;
1584543181;497237;896;984048;1584543181;497237;0.05998505;
1584543181;597720;897;84531;1584543181;597720;0.0509833;
1584543181;698231;897;185028;1584543181;698231;0.0239958;
1584543181;798686;897;285482;1584543181;798686;0.01200234;
1584543181;899184;897;385985;1584543181;899184;0.01200234;
1584543181;999663;897;486463;1584543181;999663;0.009001753;
1584543182;100135;897;586938;1584543182;100135;-0;
1584543182;200607;897;687418;1584543182;200607;-0;
1584543182;301154;897;787987;1584543182;301154;-0;
1584543182;401697;897;888511;1584543182;401697;-0;
1584543182;502184;897;988980;1584543182;502184;-0;
1584543182;602612;898;89405;1584543182;602612;-0;
1584543182;703061;898;189849;1584543182;703061;-0;
1584543182;803505;898;290296;1584543182;803505;-0;
1584543182;903923;898;390708;1584543182;903923;-0;
1584543183;4360;898;491154;1584543183;4360;-0;
1584543183;104810;898;591606;1584543183;104810;0.003000584;
1584543183;205249;898;692040;1584543183;205249;0.0479916;
1584543183;305686;898;792476;1584543183;305686;0.05998505;
1584543183;406095;898;892894;1584543183;406095;0.05998505;
1584543183;506528;898;993315;1584543183;506528;0.07197852;
1584543183;606933;899;93729;1584543183;606933;0.0749791;
1584543183;707358;899;194142;1584543183;707358;0.0749791;
1584543183;807769;899;294562;1584543183;807769;0.0749791;
1584543183;908219;899;395016;1584543183;908219;0.07197852;
1584543184;8677;899;495477;1584543184;8677;0.06298564;
1584543184;109120;899;595924;1584543184;109120;0.05998505;
1584543184;209553;899;696343;1584543184;209553;-0;
1584543184;310009;899;796805;1584543184;310009;-0.0269875;
1584543184;410476;899;897270;1584543184;410476;-0.1739362;
1584543184;510923;899;997817;1584543184;510923;-0.1739362;
1584543184;611531;900;98333;1584543184;611531;-0.2009238;
1584543184;712019;900;198801;1584543184;712019;-0.290888;
1584543184;812461;900;299251;1584543184;812461;-0.290888;
1584543184;913306;900;400192;1584543184;913306;-0.290888;
1584543185;14283;900;501111;1584543185;14283;-0.290888;
1584543185;114819;900;601604;1584543185;114819;-0.290888;
1584543185;215469;900;702266;1584543185;215469;-0.290888;
1584543185;315927;900;802722;1584543185;315927;-0.2788945;
1584543185;416384;900;903178;1584543185;416384;-0.1439482;
1584543185;516837;901;3635;1584543185;516837;-0;
1584543185;617279;901;104074;1584543185;617279;-0;
1584543185;717712;901;204505;1584543185;717712;-0;
1584543185;818170;901;304956;1584543185;818170;-0;
1584543185;918755;901;405611;1584543185;918755;-0.08096252;
1584543186;19606;901;506413;1584543186;19606;-0.1709357;
1584543186;120077;901;606877;1584543186;120077;-0.1649345;
1584543186;220757;901;707597;1584543186;220757;-0.08096252;
1584543186;321534;901;808326;1584543186;321534;-0;
1584543186;421997;901;908795;1584543186;421997;-0;
1584543186;522568;902;9371;1584543186;522568;-0;
1584543186;623091;902;109878;1584543186;623091;-0;
1584543186;723643;902;210430;1584543186;723643;-0.1679351;
1584543186;824229;902;311018;1584543186;824229;-0.1889303;
1584543186;924841;902;411630;1584543186;924841;-0.1499404;
1584543187;25365;902;512153;1584543187;25365;-0.1229529;
1584543187;126140;902;613000;1584543187;126140;-0.005992291;
1584543187;226802;902;713601;1584543187;226802;0.05698447;
1584543187;327437;902;814233;1584543187;327437;0.2129261;
1584543187;428037;902;914829;1584543187;428037;0.2549165;
1584543187;528645;903;15434;1584543187;528645;-0;
1584543187;629253;903;116043;1584543187;629253;-0;
1584543187;729984;903;216818;1584543187;729984;-0;
1584543187;830658;903;317453;1584543187;830658;-0;
1584543187;931582;903;418460;1584543187;931582;-0.2788945;
1584543188;32523;903;519398;1584543188;32523;-0;
1584543188;133203;903;620012;1584543188;133203;-0;
1584543188;233982;903;720784;1584543188;233982;-0;
1584543188;334471;903;821258;1584543188;334471;-0;
1584543188;435018;903;921834;1584543188;435018;-0;
1584543188;535595;904;22399;1584543188;535595;-0;
1584543188;636176;904;122983;1584543188;636176;-0;
1584543188;736806;904;223655;1584543188;736806;-0;
1584543188;837716;904;324610;1584543188;837716;-0;
1584543188;938745;904;425552;1584543188;938745;-0.1199524;
1584543189;39257;904;526054;1584543189;39257;-0.1139512;
1584543189;139769;904;626575;1584543189;139769;-0.05997618;
1584543189;240457;904;727259;1584543189;240457;-0.05097442;
1584543189;341236;904;828052;1584543189;341236;-0.04198155;
1584543189;442108;904;928937;1584543189;442108;-0.02998809;
1584543189;542830;905;29671;1584543189;542830;-0.02998809;
1584543189;644047;905;131355;1584543189;644047;-0.02998809;
1584543189;744342;905;231141;1584543189;744342;-0.03297979;
1584543189;844960;905;331779;1584543189;844960;-0.03297979;
1584543189;945687;905;432511;1584543189;945687;-0.1259535;
1584543190;46414;905;533232;1584543190;46414;-0.1769368;
1584543190;147134;905;633944;1584543190;147134;-0.1919309;
1584543190;248015;905;734831;1584543190;248015;-0.2639005;
1584543190;348734;905;835554;1584543190;348734;-0.290888;
1584543190;449499;905;936314;1584543190;449499;-0.290888;
1584543190;550137;906;36940;1584543190;550137;-0.275894;
1584543190;651055;906;137896;1584543190;651055;-0.1739362;
1584543190;751857;906;238688;1584543190;751857;-0.1019577;
1584543190;852640;906;339482;1584543190;852640;-0.137947;
1584543190;953406;906;440231;1584543190;953406;-0.1409476;
1584543191;54145;906;540977;1584543191;54145;-0.03598038;
1584543191;154903;906;641736;1584543191;154903;-0;
1584543191;255944;906;742811;1584543191;255944;-0;
1584543191;356728;906;843563;1584543191;356728;0.1889392;
1584543191;457516;906;944347;1584543191;457516;-0;
1584543191;558156;907;44978;1584543191;558156;-0;
1584543191;658890;907;145704;1584543191;658890;-0;
1584543191;759658;907;246514;1584543191;759658;-0;
1584543191;860718;907;347670;1584543191;860718;-0;
1584543191;960719;907;447533;1584543191;960719;-0;
1584543192;61485;907;548314;1584543192;61485;-0;
1584543192;162288;907;649124;1584543192;162288;-0;
1584543192;263761;907;750587;1584543192;263761;-0.09596544;
1584543192;363518;907;850352;1584543192;363518;-0;
1584543192;464210;907;951029;1584543192;464210;-0;
1584543192;564891;908;51724;1584543192;564891;-0;
1584543192;665664;908;152512;1584543192;665664;-0;
1584543192;766581;908;253417;1584543192;766581;-0;
1584543192;867232;908;354044;1584543192;867232;-0;
1584543192;967823;908;454650;1584543192;967823;-0;
1584543193;68466;908;555287;1584543193;68466;-0;
1584543193;169195;908;656006;1584543193;169195;-0;
1584543193;269807;908;756636;1584543193;269807;-0;
1584543193;370556;908;857401;1584543193;370556;-0;
1584543193;471364;908;958185;1584543193;471364;-0;
1584543193;571951;909;58774;1584543193;571951;-0;
1584543193;672624;909;159452;1584543193;672624;-0;
1584543193;773389;909;260221;1584543193;773389;-0;
1584543193;874325;909;361153;1584543193;874325;-0;
1584543193;975090;909;461936;1584543193;975090;0.143957;
1584543194;75955;909;562782;1584543194;75955;-0;
1584543194;176775;909;663619;1584543194;176775;-0;
1584543194;277417;909;764222;1584543194;277417;-0;
1584543194;378151;909;864987;1584543194;378151;-0;
1584543194;478927;909;965782;1584543194;478927;-0;
1584543194;579660;910;66479;1584543194;579660;-0;
1584543194;680385;910;167228;1584543194;680385;0.290888;
1584543194;781392;910;268247;1584543194;781392;-0;
1584543194;882187;910;369029;1584543194;882187;-0;
1584543194;983004;910;469826;1584543194;983004;-0;
1584543195;83683;910;570593;1584543195;83683;-0;
1584543195;184351;910;671168;1584543195;184351;-0;
1584543195;284865;910;771665;1584543195;284865;-0.01499404;
1584543195;385521;910;872342;1584543195;385521;-0.005992291;
1584543195;486496;910;973405;1584543195;486496;-0.09596544;
1584543195;586689;911;73628;1584543195;586689;-0.1139512;
1584543195;687197;911;174093;1584543195;687197;-0.2429053;
1584543195;787018;911;273817;1584543195;787018;-0.2429053;
1584543195;887784;911;374637;1584543195;887784;-0.236913;
1584543195;988689;911;475505;1584543195;988689;-0.1919309;
1584543196;89221;911;576020;1584543196;89221;-0.09895714;
1584543196;189818;911;676634;1584543196;189818;-0.05097442;
1584543196;290454;911;777267;1584543196;290454;-0;
1584543196;391596;911;878500;1584543196;391596;-0.1409476;
1584543196;491769;911;978641;1584543196;491769;-0.1439482;
1584543196;592885;912;79683;1584543196;592885;-0.1439482;
1584543196;693462;912;180285;1584543196;693462;-0.2818951;
1584543196;794093;912;280921;1584543196;794093;-0.290888;
1584543196;894808;912;381681;1584543196;894808;-0.290888;
1584543196;995539;912;482331;1584543196;995539;-0.290888;
1584543197;96125;912;582944;1584543197;96125;-0.290888;
1584543197;196664;912;683464;1584543197;196664;-0.290888;
1584543197;297192;912;783983;1584543197;297192;-0;
1584543197;397805;912;884607;1584543197;397805;-0;
1584543197;498322;912;985134;1584543197;498322;-0;
1584543197;598867;913;85669;1584543197;598867;-0;
1584543197;699461;913;186258;1584543197;699461;0.290888;
1584543197;800013;913;286813;1584543197;800013;-0;
1584543197;900537;913;387324;1584543197;900537;-0;
1584543198;1231;913;488023;1584543198;1231;-0;
1584543198;102081;913;588977;1584543198;102081;-0;
1584543198;202979;913;689783;1584543198;202979;-0;
1584543198;303619;913;790429;1584543198;303619;-0;
1584543198;404132;913;890938;1584543198;404132;-0;
1584543198;504628;913;991427;1584543198;504628;-0;
1584543198;605120;914;91928;1584543198;605120;-0;
1584543198;705597;914;192406;1584543198;705597;-0.152941;
1584543198;806182;914;292996;1584543198;806182;-0;
1584543198;907481;914;394455;1584543198;907481;-0;
1584543199;7250;914;494155;1584543199;7250;-0.02398692;
1584543199;107879;914;594708;1584543199;107879;-0;
1584543199;208735;914;695559;1584543199;208735;-0;
1584543199;309360;914;796172;1584543199;309360;-0;
1584543199;410051;914;896886;1584543199;410051;-0;
1584543199;510566;914;997382;1584543199;510566;-0;
1584543199;611306;915;98119;1584543199;611306;-0;
1584543199;711847;915;198675;1584543199;711847;-0;
1584543199;812503;915;299321;1584543199;812503;-0;
1584543199;913094;915;399915;1584543199;913094;-0;
1584543200;13705;915;500508;1584543200;13705;-0;
1584543200;114265;915;601070;1584543200;114265;-0;
1584543200;214849;915;701654;1584543200;214849;-0.1049583;
1584543200;315758;915;802660;1584543200;315758;-0.1499404;
1584543200;416065;915;903008;1584543200;416065;-0;
1584543200;515980;916;2796;1584543200;515980;-0;
1584543200;616908;916;103780;1584543200;616908;-0.05097442;
1584543200;717911;916;204738;1584543200;717911;-0.002991707;
1584543200;818875;916;305699;1584543200;818875;-0;
1584543200;919797;916;406661;1584543200;919797;-0;
1584543201;20759;916;507570;1584543201;20759;-0;
1584543201;121596;916;608416;1584543201;121596;-0.1709357;
1584543201;222559;916;709457;1584543201;222559;-0.1109595;
1584543201;322370;916;809230;1584543201;322370;-0;
1584543201;422979;916;909780;1584543201;422979;-0.01798575;
1584543201;523651;917;10440;1584543201;523651;-0.01798575;
1584543201;624399;917;111351;1584543201;624399;-0.05997618;
1584543201;725234;917;212019;1584543201;725234;-0.08996427;
1584543201;825887;917;312702;1584543201;825887;-0.08996427;
1584543201;926638;917;413420;1584543201;926638;-0.08096252;
1584543202;27392;917;514257;1584543202;27392;-0.1499404;
1584543202;127985;917;614772;1584543202;127985;-0.1649345;
1584543202;228554;917;715355;1584543202;228554;-0.1289541;
1584543202;329115;917;815901;1584543202;329115;-0.1259535;
1584543202;429559;917;916344;1584543202;429559;-0.1259535;
1584543202;530019;918;16806;1584543202;530019;-0.1259535;
1584543202;630504;918;117290;1584543202;630504;-0.1049583;
1584543202;731044;918;217842;1584543202;731044;-0.05997618;
1584543202;831557;918;318344;1584543202;831557;-0.04798272;
1584543202;932069;918;418860;1584543202;932069;-0.03598038;
1584543203;32631;918;519425;1584543203;32631;-0.002991707;
1584543203;133211;918;620047;1584543203;133211;-0;
1584543203;233735;918;720522;1584543203;233735;-0;
1584543203;334284;918;821089;1584543203;334284;-0;
1584543203;434869;918;921679;1584543203;434869;-0;
1584543203;535480;919;22295;1584543203;535480;-0;
1584543203;636104;919;122919;1584543203;636104;-0.01199346;
1584543203;736743;919;223559;1584543203;736743;-0.1139512;
1584543203;837347;919;324156;1584543203;837347;-0.05697559;
1584543203;937913;919;424722;1584543203;937913;-0;
1584543204;38536;919;525350;1584543204;38536;-0.1169518;
1584543204;139167;919;625984;1584543204;139167;-0.1499404;
1584543204;239796;919;726605;1584543204;239796;-0.1469399;
1584543204;340434;919;827368;1584543204;340434;-0.1289541;
1584543204;441369;919;928161;1584543204;441369;-0.1289541;
1584543204;541947;920;28763;1584543204;541947;-0.1289541;
1584543204;642560;920;129368;1584543204;642560;-0.08696368;
1584543204;743115;920;229908;1584543204;743115;-0;
1584543204;843642;920;330443;1584543204;843642;-0;
1584543204;944141;920;430950;1584543204;944141;-0;
1584543205;44709;920;531528;1584543205;44709;-0.2039243;
1584543205;145342;920;632166;1584543205;145342;-0.2249195;
