sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;groundSteering;
1584543417;97366;1132;584161;1584543417;97366;-0.1979232;
1584543417;198007;1132;684835;1584543417;198007;-0;
1584543417;298659;1132;785481;1584543417;298659;-0;
1584543417;399340;1132;886157;1584543417;399340;-0;
1584543417;500135;1132;987005;1584543417;500135;-0;
1584543417;600832;1133;87632;1584543417;600832;-0;
1584543417;701396;1133;188198;1584543417;701396;0.290888;
1584543417;801936;1133;288744;1584543417;801936;-0;
1584543417;902979;1133;389808;1584543417;902979;-0;
1584543418;3149;1133;489955;1584543418;3149;-0;
1584543418;103748;1133;590568;1584543418;103748;-0;
1584543418;204419;1133;691225;1584543418;204419;-0.2099255;
1584543418;305019;1133;791839;1584543418;305019;-0;
1584543418;405630;1133;892448;1584543418;405630;-0;
1584543418;506223;1133;993040;1584543418;506223;-0;
1584543418;606921;1134;93731;1584543418;606921;-0;
1584543418;707649;1134;194450;1584543418;707649;-0;
1584543418;808337;1134;295135;1584543418;808337;-0.005992291;
1584543418;908918;1134;395732;1584543418;908918;-0;
1584543419;9738;1134;496623;1584543419;9738;-0;
1584543419;110465;1134;597283;1584543419;110465;-0.005992291;
1584543419;211221;1134;698081;1584543419;211221;-0.008992876;
1584543419;311833;1134;798646;1584543419;311833;-0.06297676;
1584543419;412469;1134;899281;1584543419;412469;-0.1289541;
1584543419;513054;1134;999875;1584543419;513054;-0.1109595;
1584543419;613631;1135;100431;1584543419;613631;-0.1049583;
1584543419;714217;1135;201048;1584543419;714217;-0.09296485;
1584543419;814935;1135;301745;1584543419;814935;-0.08996427;
1584543419;915552;1135;402350;1584543419;915552;-0.08996427;
1584543420;16177;1135;502958;1584543420;16177;-0.08996427;
1584543420;116771;1135;603582;1584543420;116771;-0.09296485;
1584543420;217391;1135;704198;1584543420;217391;-0.07196964;
1584543420;317930;1135;804750;1584543420;317930;-0;
1584543420;418513;1135;905314;1584543420;418513;-0;
1584543420;519371;1136;6266;1584543420;519371;-0;
1584543420;620244;1136;107035;1584543420;620244;-0;
1584543420;720759;1136;207554;1584543420;720759;-0.08696368;
1584543420;821327;1136;308144;1584543420;821327;-0.2399136;
1584543420;921892;1136;408699;1584543420;921892;-0.01499404;
1584543421;22523;1136;509317;1584543421;22523;-0;
1584543421;123110;1136;609920;1584543421;123110;-0;
1584543421;223712;1136;710525;1584543421;223712;-0.1199524;
1584543421;324504;1136;811386;1584543421;324504;-0.1169518;
1584543421;425252;1136;912065;1584543421;425252;-0.1169518;
1584543421;525827;1137;12631;1584543421;525827;-0.1169518;
1584543421;626349;1137;113145;1584543421;626349;-0.1169518;
1584543421;726942;1137;213751;1584543421;726942;-0.1169518;
1584543421;827567;1137;314370;1584543421;827567;-0.1169518;
1584543421;928091;1137;414884;1584543421;928091;-0.1139512;
1584543422;28550;1137;515338;1584543422;28550;-0.1109595;
1584543422;129126;1137;615919;1584543422;129126;-0.1109595;
1584543422;229646;1137;716434;1584543422;229646;-0.09296485;
1584543422;330181;1137;816998;1584543422;330181;-0.06596847;
1584543422;430836;1137;917648;1584543422;430836;-0;
1584543422;531478;1138;18270;1584543422;531478;-0;
1584543422;632079;1138;118884;1584543422;632079;-0;
1584543422;732634;1138;219444;1584543422;732634;-0;
1584543422;833173;1138;319966;1584543422;833173;-0.1229529;
1584543422;933620;1138;420403;1584543422;933620;-0;
1584543423;34075;1138;520871;1584543423;34075;-0;
1584543423;134670;1138;621476;1584543423;134670;-0.005992291;
1584543423;235303;1138;722109;1584543423;235303;-0.2159178;
1584543423;335914;1138;822720;1584543423;335914;-0;
1584543423;436430;1138;923226;1584543423;436430;-0;
1584543423;537153;1139;24038;1584543423;537153;-0;
1584543423;637901;1139;124713;1584543423;637901;-0;
1584543423;738528;1139;225337;1584543423;738528;-0;
1584543423;839055;1139;325871;1584543423;839055;-0;
1584543423;939580;1139;426380;1584543423;939580;-0;
1584543424;40012;1139;526816;1584543424;40012;-0;
1584543424;140451;1139;627241;1584543424;140451;-0;
1584543424;240897;1139;727786;1584543424;240897;-0;
1584543424;341816;1139;828723;1584543424;341816;-0;
1584543424;442623;1139;929457;1584543424;442623;-0;
1584543424;543192;1140;29991;1584543424;543192;-0;
1584543424;643675;1140;130465;1584543424;643675;0.0509833;
1584543424;744207;1140;231003;1584543424;744207;0.06597735;
1584543424;844718;1140;331509;1584543424;844718;0.0749791;
1584543424;945209;1140;432004;1584543424;945209;0.09297372;
1584543425;46266;1140;533080;1584543425;46266;0.08697256;
1584543425;146785;1140;633587;1584543425;146785;0.06897793;
1584543425;247255;1140;734050;1584543425;247255;0.06897793;
1584543425;347754;1140;834547;1584543425;347754;0.06897793;
1584543425;448224;1140;935020;1584543425;448224;0.06897793;
1584543425;548993;1141;35818;1584543425;548993;0.06897793;
1584543425;649588;1141;136391;1584543425;649588;0.06897793;
1584543425;750134;1141;236962;1584543425;750134;0.06897793;
1584543425;850721;1141;337528;1584543425;850721;0.06897793;
1584543425;951353;1141;438171;1584543425;951353;0.07197852;
1584543426;52090;1141;538926;1584543426;52090;0.06897793;
1584543426;152702;1141;639515;1584543426;152702;0.06897793;
1584543426;253227;1141;740035;1584543426;253227;0.07197852;
1584543426;353785;1141;840586;1584543426;353785;0.06897793;
1584543426;454336;1141;941153;1584543426;454336;-0;
1584543426;555046;1142;42024;1584543426;555046;-0.04798272;
1584543426;655830;1142;142624;1584543426;655830;-0.1469399;
1584543426;756324;1142;243131;1584543426;756324;-0.1349464;
1584543426;857083;1142;343912;1584543426;857083;-0.1289541;
1584543426;957651;1142;444461;1584543426;957651;-0.1289541;
1584543427;58281;1142;545098;1584543427;58281;-0.1289541;
1584543427;158834;1142;645644;1584543427;158834;-0.1289541;
1584543427;259864;1142;746781;1584543427;259864;-0.1079589;
1584543427;360873;1142;847836;1584543427;360873;-0.1049583;
1584543427;461626;1142;948457;1584543427;461626;-0.1049583;
1584543427;562185;1143;48995;1584543427;562185;-0.1049583;
1584543427;662753;1143;149569;1584543427;662753;-0.1049583;
1584543427;763311;1143;250117;1584543427;763311;-0.09596544;
1584543427;863876;1143;350681;1584543427;863876;-0;
1584543427;964394;1143;451232;1584543427;964394;-0;
1584543428;65046;1143;551862;1584543428;65046;-0;
1584543428;165593;1143;652392;1584543428;165593;-0;
1584543428;266191;1143;752988;1584543428;266191;-0.09296485;
1584543428;366707;1143;853519;1584543428;366707;-0.09296485;
1584543428;467224;1143;954031;1584543428;467224;-0.09296485;
1584543428;567767;1144;54566;1584543428;567767;-0.09296485;
1584543428;668266;1144;155067;1584543428;668266;-0.1259535;
1584543428;768867;1144;255664;1584543428;768867;-0.1919309;
1584543428;869383;1144;356192;1584543428;869383;-0.2878963;
1584543428;969990;1144;456795;1584543428;969990;-0.290888;
1584543429;70742;1144;557981;1584543429;70742;-0.1739362;
1584543429;170810;1144;657607;1584543429;170810;-0;
1584543429;271938;1144;758767;1584543429;271938;-0;
1584543429;372636;1144;859439;1584543429;372636;-0;
1584543429;473205;1144;960000;1584543429;473205;-0;
1584543429;573780;1145;60570;1584543429;573780;-0;
1584543429;674266;1145;161105;1584543429;674266;-0;
1584543429;775051;1145;261852;1584543429;775051;-0;
1584543429;875524;1145;362330;1584543429;875524;-0;
1584543429;976058;1145;462841;1584543429;976058;-0;
1584543430;76678;1145;563472;1584543430;76678;-0;
1584543430;177579;1145;664504;1584543430;177579;-0;
1584543430;278364;1145;765188;1584543430;278364;-0;
1584543430;378958;1145;865748;1584543430;378958;-0;
1584543430;479516;1145;966305;1584543430;479516;-0;
1584543430;580079;1146;66880;1584543430;580079;-0;
1584543430;680554;1146;167361;1584543430;680554;-0;
1584543430;781487;1146;268308;1584543430;781487;-0;
1584543430;882083;1146;368882;1584543430;882083;-0;
1584543430;982948;1146;469826;1584543430;982948;-0;
1584543431;83688;1146;570499;1584543431;83688;-0;
1584543431;184340;1146;671135;1584543431;184340;-0;
1584543431;284895;1146;771700;1584543431;284895;-0;
1584543431;385504;1146;872306;1584543431;385504;-0;
1584543431;486102;1146;972905;1584543431;486102;-0;
1584543431;586743;1147;73552;1584543431;586743;-0;
1584543431;687356;1147;174150;1584543431;687356;-0;
1584543431;788166;1147;275036;1584543431;788166;-0;
1584543431;888921;1147;375735;1584543431;888921;-0;
1584543431;989482;1147;476268;1584543431;989482;-0;
1584543432;89978;1147;576784;1584543432;89978;-0;
1584543432;190630;1147;677458;1584543432;190630;-0.1229529;
1584543432;291289;1147;778098;1584543432;291289;-0.137947;
1584543432;391876;1147;878676;1584543432;391876;-0.1349464;
1584543432;492481;1147;979311;1584543432;492481;-0.1349464;
1584543432;593101;1148;79906;1584543432;593101;-0.1349464;
1584543432;693709;1148;180518;1584543432;693709;-0.1349464;
1584543432;794335;1148;281150;1584543432;794335;-0.1349464;
1584543432;894983;1148;381789;1584543432;894983;-0.1349464;
1584543432;995615;1148;482430;1584543432;995615;-0.1349464;
1584543433;96268;1148;583094;1584543433;96268;-0.1349464;
1584543433;196945;1148;683765;1584543433;196945;-0.1349464;
1584543433;297883;1148;784783;1584543433;297883;-0.1349464;
1584543433;398688;1148;885518;1584543433;398688;-0.1409476;
1584543433;499364;1148;986178;1584543433;499364;-0.1439482;
1584543433;600014;1149;86827;1584543433;600014;-0.1439482;
1584543433;700645;1149;187488;1584543433;700645;-0.1439482;
1584543433;801391;1149;288201;1584543433;801391;-0.1259535;
1584543433;902019;1149;388880;1584543433;902019;-0.1289541;
1584543434;2691;1149;489502;1584543434;2691;-0.1169518;
1584543434;103300;1149;590115;1584543434;103300;-0;
1584543434;203928;1149;690740;1584543434;203928;-0;
1584543434;304563;1149;791383;1584543434;304563;-0;
1584543434;405204;1149;892033;1584543434;405204;-0;
1584543434;505828;1149;992650;1584543434;505828;-0;
1584543434;606476;1150;93306;1584543434;606476;-0;
1584543434;707126;1150;193938;1584543434;707126;-0;
1584543434;807793;1150;294605;1584543434;807793;-0;
1584543434;908446;1150;395252;1584543434;908446;-0;
1584543435;9075;1150;495891;1584543435;9075;-0;
1584543435;109736;1150;596573;1584543435;109736;-0;
1584543435;210416;1150;697244;1584543435;210416;-0;
1584543435;311391;1150;798238;1584543435;311391;-0;
1584543435;412087;1150;898902;1584543435;412087;-0;
1584543435;512836;1150;999639;1584543435;512836;-0;
1584543435;613389;1151;100194;1584543435;613389;-0;
1584543435;714020;1151;200864;1584543435;714020;-0;
1584543435;814687;1151;301484;1584543435;814687;-0;
1584543435;915195;1151;401984;1584543435;915195;-0;
1584543436;15728;1151;502533;1584543436;15728;-0;
1584543436;116375;1151;603194;1584543436;116375;-0;
1584543436;217041;1151;703875;1584543436;217041;-0;
1584543436;317935;1151;804835;1584543436;317935;-0;
1584543436;417828;1151;904652;1584543436;417828;-0;
1584543436;518510;1152;5324;1584543436;518510;-0;
1584543436;619133;1152;105951;1584543436;619133;-0;
1584543436;719741;1152;206560;1584543436;719741;0.0509833;
1584543436;820300;1152;307106;1584543436;820300;-0;
1584543436;920878;1152;407786;1584543436;920878;-0;
1584543437;21592;1152;508390;1584543437;21592;-0;
1584543437;122423;1152;609334;1584543437;122423;-0;
1584543437;223615;1152;710489;1584543437;223615;-0;
1584543437;324329;1152;811150;1584543437;324329;-0;
1584543437;424963;1152;911779;1584543437;424963;-0;
1584543437;525589;1153;12413;1584543437;525589;-0;
1584543437;626255;1153;113079;1584543437;626255;-0;
1584543437;727007;1153;213829;1584543437;727007;-0;
1584543437;827675;1153;314498;1584543437;827675;-0;
1584543437;928227;1153;415023;1584543437;928227;-0;
1584543438;29147;1153;516051;1584543438;29147;-0;
1584543438;129975;1153;616792;1584543438;129975;-0;
1584543438;230577;1153;717407;1584543438;230577;-0;
1584543438;331272;1153;818101;1584543438;331272;-0;
1584543438;431902;1153;918715;1584543438;431902;-0;
1584543438;532431;1154;19222;1584543438;532431;-0;
1584543438;632930;1154;119736;1584543438;632930;0.1859386;
1584543438;733514;1154;220341;1584543438;733514;-0;
1584543438;834417;1154;321353;1584543438;834417;-0;
1584543438;934242;1154;421047;1584543438;934242;-0;
1584543439;34799;1154;521623;1584543439;34799;-0;
1584543439;135479;1154;622306;1584543439;135479;-0;
1584543439;236134;1154;722975;1584543439;236134;-0;
1584543439;336690;1154;823491;1584543439;336690;-0;
1584543439;437168;1154;923963;1584543439;437168;-0;
1584543439;537685;1155;24477;1584543439;537685;-0.02098634;
1584543439;638560;1155;125453;1584543439;638560;-0.09596544;
1584543439;739280;1155;226075;1584543439;739280;-0.1049583;
1584543439;839715;1155;326503;1584543439;839715;-0.1049583;
1584543439;940124;1155;426908;1584543439;940124;-0.1049583;
1584543440;40578;1155;527367;1584543440;40578;-0.1049583;
1584543440;141162;1155;627983;1584543440;141162;-0.1049583;
1584543440;241752;1155;728541;1584543440;241752;-0.1049583;
1584543440;342190;1155;828975;1584543440;342190;-0.1049583;
1584543440;442640;1155;929434;1584543440;442640;-0.1049583;
1584543440;543108;1156;29901;1584543440;543108;-0.1049583;
1584543440;643584;1156;130383;1584543440;643584;-0.1139512;
1584543440;744084;1156;230882;1584543440;744084;-0.1559416;
1584543440;844575;1156;331374;1584543440;844575;-0.1709357;
1584543440;945026;1156;431810;1584543440;945026;-0.1679351;
1584543441;45463;1156;532247;1584543441;45463;-0.1679351;
1584543441;145930;1156;632724;1584543441;145930;-0.1679351;
1584543441;246375;1156;733163;1584543441;246375;-0.1679351;
1584543441;346828;1156;833613;1584543441;346828;-0.1679351;
1584543441;447278;1156;934066;1584543441;447278;-0.1679351;
1584543441;547743;1157;34537;1584543441;547743;-0.1679351;
1584543441;648229;1157;135025;1584543441;648229;-0.1679351;
1584543441;748691;1157;235477;1584543441;748691;-0;
1584543441;849144;1157;335929;1584543441;849144;-0;
1584543441;949555;1157;436340;1584543441;949555;-0;
1584543442;49976;1157;536765;1584543442;49976;-0;
1584543442;150397;1157;637179;1584543442;150397;-0.01499404;
1584543442;250820;1157;737603;1584543442;250820;-0.03598038;
1584543442;351285;1157;838070;1584543442;351285;-0.03598038;
1584543442;451747;1157;938534;1584543442;451747;-0.01499404;
1584543442;552188;1158;38969;1584543442;552188;-0.01499404;
1584543442;652635;1158;139432;1584543442;652635;-0.01499404;
1584543442;753156;1158;239954;1584543442;753156;-0.01499404;
1584543442;853615;1158;340403;1584543442;853615;-0.002991707;
1584543442;954047;1158;440860;1584543442;954047;-0.008992876;
1584543443;54660;1158;541460;1584543443;54660;-0.05397501;
1584543443;155323;1158;642133;1584543443;155323;-0.05397501;
1584543443;256421;1158;743347;1584543443;256421;-0.05397501;
1584543443;356395;1158;843182;1584543443;356395;-0.05397501;
1584543443;456833;1158;943623;1584543443;456833;-0.03598038;
1584543443;557308;1159;44108;1584543443;557308;-0;
1584543443;657766;1159;144559;1584543443;657766;-0;
1584543443;758212;1159;244999;1584543443;758212;-0;
1584543443;858625;1159;345411;1584543443;858625;-0;
1584543443;959100;1159;445903;1584543443;959100;-0;
1584543444;59537;1159;546325;1584543444;59537;-0;
1584543444;159970;1159;646761;1584543444;159970;-0;
1584543444;260409;1159;747202;1584543444;260409;-0;
1584543444;360852;1159;847644;1584543444;360852;-0;
1584543444;461430;1159;948235;1584543444;461430;-0;
1584543444;561884;1160;48688;1584543444;561884;-0;
1584543444;662358;1160;149149;1584543444;662358;0.1199612;
1584543444;762843;1160;249641;1584543444;762843;-0;
1584543444;863315;1160;350108;1584543444;863315;-0;
1584543444;963811;1160;450619;1584543444;963811;-0;
1584543445;64323;1160;551120;1584543445;64323;-0;
1584543445;164822;1160;651620;1584543445;164822;-0;
1584543445;265279;1160;752082;1584543445;265279;0.1499493;
1584543445;365764;1160;852557;1584543445;365764;0.2399225;
1584543445;466228;1160;953024;1584543445;466228;0.2249284;
1584543445;566695;1161;53495;1584543445;566695;-0;
1584543445;667138;1161;153933;1584543445;667138;-0;
1584543445;767614;1161;254409;1584543445;767614;-0.04498214;
1584543445;868286;1161;355103;1584543445;868286;-0.290888;
1584543445;968974;1161;455776;1584543445;968974;-0.290888;
1584543446;69587;1161;556384;1584543446;69587;-0.290888;
1584543446;170252;1161;657093;1584543446;170252;-0.2249195;
1584543446;271103;1161;757921;1584543446;271103;-0.290888;
1584543446;371699;1161;858506;1584543446;371699;-0.290888;
1584543446;472296;1161;959100;1584543446;472296;-0.290888;
1584543446;572864;1162;59653;1584543446;572864;-0.1979232;
1584543446;673506;1162;160300;1584543446;673506;-0.1559416;
1584543446;774033;1162;260832;1584543446;774033;-0.152941;
1584543446;874691;1162;361483;1584543446;874691;-0.1919309;
1584543446;975373;1162;462167;1584543446;975373;-0.08696368;
1584543447;75843;1162;562632;1584543447;75843;0.290888;
1584543447;176464;1162;663261;1584543447;176464;0.290888;
1584543447;277134;1162;763969;1584543447;277134;0.09597431;
1584543447;377791;1162;864600;1584543447;377791;-0;
1584543447;478463;1162;965262;1584543447;478463;-0.01798575;
1584543447;579151;1163;65966;1584543447;579151;-0.2309118;
1584543447;679898;1163;166697;1584543447;679898;-0.290888;
1584543447;780534;1163;267331;1584543447;780534;-0;
1584543447;881191;1163;368024;1584543447;881191;-0;
1584543447;981806;1163;468667;1584543447;981806;-0;
1584543448;82409;1163;569224;1584543448;82409;-0.2729023;
1584543448;183019;1163;669833;1584543448;183019;-0.2729023;
1584543448;283605;1163;770429;1584543448;283605;-0.275894;
1584543448;384303;1163;871147;1584543448;384303;-0;
1584543448;484866;1163;971666;1584543448;484866;-0.008992876;
1584543448;585482;1164;72299;1584543448;585482;-0.1889303;
1584543448;686121;1164;172943;1584543448;686121;-0.2429053;
1584543448;786809;1164;273640;1584543448;786809;-0;
1584543448;887511;1164;374336;1584543448;887511;-0;
1584543448;988401;1164;475273;1584543448;988401;-0;
1584543449;89178;1164;575971;1584543449;89178;-0.2009238;
1584543449;189719;1164;676527;1584543449;189719;-0;
1584543449;290298;1164;777093;1584543449;290298;-0;
1584543449;390907;1164;877797;1584543449;390907;-0.1439482;
1584543449;491596;1164;978409;1584543449;491596;-0.2069249;
1584543449;592213;1165;79029;1584543449;592213;-0.2099255;
1584543449;692947;1165;179764;1584543449;692947;-0.1499404;
1584543449;793830;1165;280721;1584543449;793830;-0.1349464;
1584543449;894616;1165;381440;1584543449;894616;-0;
1584543449;995242;1165;482052;1584543449;995242;0.290888;
1584543450;95876;1165;582710;1584543450;95876;0.290888;
1584543450;196511;1165;683340;1584543450;196511;0.197932;
1584543450;297134;1165;783943;1584543450;297134;-0;
1584543450;397719;1165;884546;1584543450;397719;-0.1499404;
1584543450;498331;1165;985155;1584543450;498331;-0.2579082;
1584543450;599187;1166;86079;1584543450;599187;-0.2639005;
1584543450;699960;1166;186772;1584543450;699960;-0;
1584543450;800521;1166;287330;1584543450;800521;0.290888;
1584543450;901198;1166;388021;1584543450;901198;0.290888;
