sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;groundSteering;
1584543605;115248;1320;602045;1584543605;115248;0.1739451;
1584543605;215753;1320;702563;1584543605;215753;0.09297372;
1584543605;316289;1320;803099;1584543605;316289;0.07797969;
1584543605;416812;1320;903679;1584543605;416812;0.0239958;
1584543605;517410;1321;4210;1584543605;517410;0.01799463;
1584543605;617929;1321;104736;1584543605;617929;0.02099521;
1584543605;718841;1321;205738;1584543605;718841;0.02099521;
1584543605;819501;1321;306288;1584543605;819501;0.0749791;
1584543605;919975;1321;406766;1584543605;919975;0.08397198;
1584543606;20474;1321;507273;1584543606;20474;0.01500292;
1584543606;121121;1321;607958;1584543606;121121;0.009001753;
1584543606;221688;1321;708494;1584543606;221688;0.01200234;
1584543606;322189;1321;808982;1584543606;322189;0.05698447;
1584543606;422853;1321;909647;1584543606;422853;0.09896602;
1584543606;523717;1322;10617;1584543606;523717;0.1259624;
1584543606;624393;1322;111191;1584543606;624393;0.1259624;
1584543606;724871;1322;211668;1584543606;724871;0.128963;
1584543606;825387;1322;312192;1584543606;825387;0.128963;
1584543606;925878;1322;412671;1584543606;925878;0.128963;
1584543607;26350;1322;513147;1584543607;26350;0.128963;
1584543607;126852;1322;613662;1584543607;126852;0.1259624;
1584543607;227362;1322;714171;1584543607;227362;0.08097139;
1584543607;327869;1322;814682;1584543607;327869;0.07197852;
1584543607;428447;1322;915252;1584543607;428447;0.0749791;
1584543607;528934;1323;15732;1584543607;528934;0.0749791;
1584543607;629427;1323;116250;1584543607;629427;0.1139601;
1584543607;730002;1323;216819;1584543607;730002;0.1139601;
1584543607;830574;1323;317396;1584543607;830574;0.1169607;
1584543607;931238;1323;418063;1584543607;931238;0.1709445;
1584543608;31781;1323;518580;1584543608;31781;0.1409564;
1584543608;132274;1323;619072;1584543608;132274;0.1229618;
1584543608;232758;1323;719555;1584543608;232758;0.1109684;
1584543608;333274;1323;820083;1584543608;333274;0.01200234;
1584543608;433751;1323;920545;1584543608;433751;-0;
1584543608;534233;1324;21028;1584543608;534233;-0;
1584543608;634702;1324;121510;1584543608;634702;-0;
1584543608;735192;1324;221975;1584543608;735192;-0;
1584543608;835668;1324;322471;1584543608;835668;-0;
1584543608;936187;1324;423000;1584543608;936187;-0;
1584543609;36895;1324;523753;1584543609;36895;-0;
1584543609;137507;1324;624292;1584543609;137507;-0;
1584543609;238095;1324;724883;1584543609;238095;-0;
1584543609;338764;1324;825556;1584543609;338764;-0;
1584543609;439555;1324;926358;1584543609;439555;-0;
1584543609;540235;1325;27030;1584543609;540235;-0;
1584543609;640862;1325;127659;1584543609;640862;-0;
1584543609;741663;1325;228463;1584543609;741663;-0;
1584543609;842335;1325;329138;1584543609;842335;-0;
1584543609;943036;1325;429835;1584543609;943036;-0;
1584543610;43733;1325;530531;1584543610;43733;-0;
1584543610;144589;1325;631500;1584543610;144589;-0;
1584543610;245481;1325;732352;1584543610;245481;-0.01199346;
1584543610;346382;1325;833274;1584543610;346382;-0.02398692;
1584543610;447240;1325;934035;1584543610;447240;-0.0779708;
1584543610;547871;1326;34662;1584543610;547871;-0.0779708;
1584543610;648625;1326;135422;1584543610;648625;-0.1199524;
1584543610;749109;1326;235899;1584543610;749109;-0.1499404;
1584543610;849585;1326;336366;1584543610;849585;-0.1169518;
1584543610;950169;1326;436958;1584543610;950169;-0.04198155;
1584543611;50761;1326;537552;1584543611;50761;-0.02098634;
1584543611;151484;1326;638280;1584543611;151484;-0;
1584543611;252068;1326;738865;1584543611;252068;-0;
1584543611;352683;1326;839489;1584543611;352683;-0;
1584543611;453307;1326;940104;1584543611;453307;-0;
1584543611;553897;1327;40695;1584543611;553897;-0;
1584543611;654696;1327;141561;1584543611;654696;-0;
1584543611;755635;1327;242513;1584543611;755635;0.05698447;
1584543611;856373;1327;343155;1584543611;856373;0.05698447;
1584543611;956903;1327;443697;1584543611;956903;0.05698447;
1584543612;57394;1327;544185;1584543612;57394;0.07797969;
1584543612;157913;1327;644724;1584543612;157913;0.07797969;
1584543612;258481;1327;745286;1584543612;258481;0.07797969;
1584543612;359154;1327;845982;1584543612;359154;0.07797969;
1584543612;459855;1327;946680;1584543612;459855;0.06298564;
1584543612;560828;1328;47905;1584543612;560828;0.06298564;
1584543612;660835;1328;147776;1584543612;660835;0.06298564;
1584543612;761629;1328;248450;1584543612;761629;0.06298564;
1584543612;862274;1328;349107;1584543612;862274;0.06298564;
1584543612;962934;1328;449766;1584543612;962934;0.06597735;
1584543613;63593;1328;550432;1584543613;63593;0.06597735;
1584543613;164299;1328;651129;1584543613;164299;0.06597735;
1584543613;264959;1328;751775;1584543613;264959;0.06597735;
1584543613;365508;1328;852304;1584543613;365508;0.06597735;
1584543613;466046;1328;952851;1584543613;466046;0.06597735;
1584543613;566557;1329;53360;1584543613;566557;0.05998505;
1584543613;667128;1329;153933;1584543613;667128;0.05998505;
1584543613;767637;1329;254432;1584543613;767637;0.05998505;
1584543613;868228;1329;355041;1584543613;868228;0.05998505;
1584543613;968803;1329;455620;1584543613;968803;0.06298564;
1584543614;69371;1329;556179;1584543614;69371;0.09297372;
1584543614;169913;1329;656715;1584543614;169913;0.09297372;
1584543614;270522;1329;757353;1584543614;270522;0.08397198;
1584543614;371213;1329;858027;1584543614;371213;0.07197852;
1584543614;471732;1329;958530;1584543614;471732;0.06298564;
1584543614;572241;1330;59037;1584543614;572241;0.0749791;
1584543614;672770;1330;159570;1584543614;672770;0.1229618;
1584543614;773309;1330;260108;1584543614;773309;0.1529499;
1584543614;873855;1330;360656;1584543614;873855;0.06897793;
1584543614;974382;1330;461179;1584543614;974382;0.0239958;
1584543615;74994;1330;561785;1584543615;74994;0.0239958;
1584543615;175515;1330;662301;1584543615;175515;0.0239958;
1584543615;276088;1330;762912;1584543615;276088;0.02099521;
1584543615;376707;1330;863524;1584543615;376707;0.08097139;
1584543615;477323;1330;964147;1584543615;477323;0.1079678;
1584543615;577959;1331;64775;1584543615;577959;0.1349553;
1584543615;679077;1331;165866;1584543615;679077;0.1649434;
1584543615;781390;1331;268188;1584543615;781390;0.1709445;
1584543615;881900;1331;368692;1584543615;881900;0.1709445;
1584543615;982389;1331;469184;1584543615;982389;0.1709445;
1584543616;82885;1331;569687;1584543616;82885;0.1619428;
1584543616;183722;1331;670619;1584543616;183722;0.02099521;
1584543616;284393;1331;771181;1584543616;284393;-0;
1584543616;384917;1331;871704;1584543616;384917;-0;
1584543616;485433;1331;972225;1584543616;485433;-0;
1584543616;585973;1332;72766;1584543616;585973;-0.1409476;
1584543616;686495;1332;173296;1584543616;686495;-0.290888;
1584543616;787027;1332;273830;1584543616;787027;-0.290888;
1584543616;887561;1332;374358;1584543616;887561;-0;
1584543616;988038;1332;474835;1584543616;988038;-0;
1584543617;88492;1332;575289;1584543617;88492;-0;
1584543617;188978;1332;675787;1584543617;188978;-0;
1584543617;289508;1332;776324;1584543617;289508;-0;
1584543617;390036;1332;876852;1584543617;390036;0.08397198;
1584543617;490556;1332;977374;1584543617;490556;0.1109684;
1584543617;591183;1333;77989;1584543617;591183;-0;
1584543617;692352;1333;179242;1584543617;692352;-0;
1584543617;792067;1333;278902;1584543617;792067;-0;
1584543617;892659;1333;379481;1584543617;892659;-0;
1584543617;993179;1333;479984;1584543617;993179;-0.1859297;
1584543618;93662;1333;580464;1584543618;93662;-0.1229529;
1584543618;194185;1333;680998;1584543618;194185;-0;
1584543618;294798;1333;781630;1584543618;294798;-0;
1584543618;395611;1333;882528;1584543618;395611;-0;
1584543618;496380;1333;983214;1584543618;496380;-0;
1584543618;597037;1334;83875;1584543618;597037;0.1559505;
1584543618;697666;1334;184498;1584543618;697666;0.281904;
1584543618;798212;1334;284996;1584543618;798212;-0;
1584543618;898687;1334;385472;1584543618;898687;-0;
1584543618;999224;1334;486059;1584543618;999224;-0;
1584543619;99870;1334;586710;1584543619;99870;-0;
1584543619;200760;1334;687649;1584543619;200760;-0.1979232;
1584543619;301682;1334;788513;1584543619;301682;-0;
1584543619;402337;1334;889132;1584543619;402337;-0;
1584543619;502915;1334;989739;1584543619;502915;-0;
1584543619;603536;1335;90369;1584543619;603536;-0;
1584543619;704129;1335;190922;1584543619;704129;0.1319547;
1584543619;804676;1335;291478;1584543619;804676;0.143957;
1584543619;905162;1335;391956;1584543619;905162;0.06298564;
1584543620;5700;1335;492509;1584543620;5700;-0;
1584543620;106215;1335;593007;1584543620;106215;-0;
1584543620;206787;1335;693585;1584543620;206787;-0;
1584543620;307264;1335;794053;1584543620;307264;-0;
1584543620;407725;1335;894518;1584543620;407725;-0;
1584543620;508195;1335;994983;1584543620;508195;0.1469487;
1584543620;608661;1336;95448;1584543620;608661;0.1769457;
1584543620;709129;1336;195928;1584543620;709129;0.1769457;
1584543620;809657;1336;296467;1584543620;809657;0.1739451;
1584543620;910203;1336;397067;1584543620;910203;0.1709445;
1584543621;10800;1336;497619;1584543621;10800;0.1469487;
1584543621;111423;1336;598223;1584543621;111423;-0;
1584543621;212145;1336;698948;1584543621;212145;-0.1229529;
1584543621;312653;1336;799451;1584543621;312653;-0.2459059;
1584543621;413142;1336;899990;1584543621;413142;0.0239958;
1584543621;513691;1337;536;1584543621;513691;0.1379559;
1584543621;614282;1337;101122;1584543621;614282;0.1619428;
1584543621;714816;1337;201664;1584543621;714816;0.1349553;
1584543621;815341;1337;302191;1584543621;815341;0.1349553;
1584543621;915861;1337;402719;1584543621;915861;0.1229618;
1584543622;16616;1337;503502;1584543622;16616;0.1259624;
1584543622;118402;1337;605779;1584543622;118402;0.1259624;
1584543622;219629;1337;706488;1584543622;219629;0.1259624;
1584543622;319474;1337;806345;1584543622;319474;0.1259624;
1584543622;420178;1337;906971;1584543622;420178;0.1259624;
1584543622;520664;1338;7517;1584543622;520664;0.1259624;
1584543622;621361;1338;108173;1584543622;621361;0.1229618;
1584543622;721846;1338;208631;1584543622;721846;0.1259624;
1584543622;822272;1338;309057;1584543622;822272;0.1259624;
1584543622;922766;1338;409549;1584543622;922766;0.1259624;
1584543623;23210;1338;509999;1584543623;23210;0.1259624;
1584543623;123680;1338;610477;1584543623;123680;0.1259624;
1584543623;224188;1338;710994;1584543623;224188;0.128963;
1584543623;324677;1338;811473;1584543623;324677;0.1259624;
1584543623;425180;1338;911993;1584543623;425180;0.128963;
1584543623;525695;1339;12497;1584543623;525695;0.1199612;
1584543623;626353;1339;113232;1584543623;626353;-0;
1584543623;727434;1339;214340;1584543623;727434;-0;
1584543623;828141;1339;314955;1584543623;828141;-0;
1584543623;928647;1339;415445;1584543623;928647;-0;
1584543624;29089;1339;515875;1584543624;29089;-0;
1584543624;129529;1339;616327;1584543624;129529;-0;
1584543624;229996;1339;716784;1584543624;229996;-0;
1584543624;330422;1339;817209;1584543624;330422;0.05998505;
1584543624;430886;1339;917737;1584543624;430886;0.1889392;
1584543624;531408;1340;18201;1584543624;531408;-0;
1584543624;631872;1340;118668;1584543624;631872;-0;
1584543624;732384;1340;219185;1584543624;732384;-0;
1584543624;832896;1340;319698;1584543624;832896;-0;
1584543624;933413;1340;420200;1584543624;933413;-0;
1584543625;33928;1340;520737;1584543625;33928;0.07197852;
1584543625;134466;1340;621269;1584543625;134466;0.2249284;
1584543625;235071;1340;721858;1584543625;235071;0.1799374;
1584543625;335655;1340;822444;1584543625;335655;-0;
1584543625;436256;1340;923043;1584543625;436256;-0;
1584543625;536853;1341;23643;1584543625;536853;-0;
1584543625;637425;1341;124217;1584543625;637425;-0;
1584543625;738019;1341;224807;1584543625;738019;-0;
1584543625;838649;1341;325438;1584543625;838649;-0;
1584543625;939359;1341;426153;1584543625;939359;-0;
1584543626;39914;1341;526704;1584543626;39914;-0;
1584543626;140375;1341;627161;1584543626;140375;-0;
1584543626;240819;1341;727614;1584543626;240819;-0;
1584543626;341740;1341;828635;1584543626;341740;-0;
1584543626;442600;1341;929448;1584543626;442600;-0;
1584543626;543328;1342;30164;1584543626;543328;-0;
1584543626;644198;1342;131076;1584543626;644198;-0;
1584543626;744973;1342;231768;1584543626;744973;0.03598926;
1584543626;845601;1342;332407;1584543626;845601;0.06597735;
1584543626;946200;1342;433011;1584543626;946200;0.0239958;
1584543627;46797;1342;533603;1584543627;46797;0.0239958;
1584543627;147468;1342;634289;1584543627;147468;0.0239958;
1584543627;248137;1342;734938;1584543627;248137;0.0239958;
1584543627;348600;1342;835386;1584543627;348600;0.0239958;
1584543627;449314;1342;936186;1584543627;449314;0.02099521;
1584543627;549914;1343;36704;1584543627;549914;-0;
1584543627;650428;1343;137219;1584543627;650428;-0;
1584543627;750947;1343;237827;1584543627;750947;-0;
1584543627;851613;1343;338408;1584543627;851613;-0;
1584543627;952158;1343;438962;1584543627;952158;-0;
1584543628;52719;1343;539525;1584543628;52719;-0.002991707;
1584543628;153299;1343;640096;1584543628;153299;-0.03297979;
1584543628;253918;1343;740722;1584543628;253918;-0.1169518;
1584543628;354493;1343;841294;1584543628;354493;-0.08696368;
1584543628;455070;1343;941872;1584543628;455070;-0;
1584543628;555622;1344;42424;1584543628;555622;-0;
1584543628;656193;1344;142991;1584543628;656193;-0;
1584543628;756739;1344;243540;1584543628;756739;-0;
1584543628;857206;1344;343994;1584543628;857206;-0;
1584543628;957794;1344;444596;1584543628;957794;-0;
1584543629;58422;1344;545242;1584543629;58422;-0;
1584543629;159173;1344;645983;1584543629;159173;-0;
1584543629;259768;1344;746568;1584543629;259768;-0;
1584543629;360393;1344;847199;1584543629;360393;-0;
1584543629;461061;1344;947907;1584543629;461061;-0;
1584543629;561732;1345;48540;1584543629;561732;-0;
1584543629;662477;1345;149358;1584543629;662477;-0;
1584543629;763466;1345;250369;1584543629;763466;0.05998505;
1584543629;864200;1345;351017;1584543629;864200;0.01500292;
1584543629;964906;1345;451723;1584543629;964906;-0;
1584543630;65459;1345;552255;1584543630;65459;0.003000584;
1584543630;166011;1345;652817;1584543630;166011;0.08997314;
1584543630;266563;1345;753370;1584543630;266563;0.08697256;
1584543630;367202;1345;854026;1584543630;367202;0.08997314;
1584543630;467788;1345;954586;1584543630;467788;0.1619428;
1584543630;568375;1346;55188;1584543630;568375;0.1889392;
1584543630;668935;1346;155746;1584543630;668935;-0;
1584543630;769635;1346;256465;1584543630;769635;-0;
1584543630;870240;1346;357057;1584543630;870240;0.08097139;
1584543630;970856;1346;457763;1584543630;970856;0.1619428;
1584543631;71573;1346;558372;1584543631;71573;-0;
1584543631;172125;1346;658940;1584543631;172125;0.1649434;
1584543631;272870;1346;759750;1584543631;272870;0.2159267;
1584543631;373551;1346;860344;1584543631;373551;0.1949314;
1584543631;474004;1346;960789;1584543631;474004;0.07197852;
1584543631;574538;1347;61343;1584543631;574538;0.2099344;
1584543631;675075;1347;161868;1584543631;675075;0.2099344;
1584543631;775567;1347;262372;1584543631;775567;0.0749791;
1584543631;876085;1347;362883;1584543631;876085;-0;
1584543631;976641;1347;463446;1584543631;976641;-0;
1584543632;77437;1347;564366;1584543632;77437;-0;
1584543632;178096;1347;664893;1584543632;178096;-0;
1584543632;278580;1347;765383;1584543632;278580;0.1379559;
1584543632;379167;1347;865982;1584543632;379167;0.197932;
1584543632;479758;1347;966570;1584543632;479758;0.07197852;
1584543632;580259;1348;67069;1584543632;580259;0.01799463;
1584543632;680762;1348;167566;1584543632;680762;-0;
1584543632;781382;1348;268190;1584543632;781382;-0;
1584543632;881882;1348;368684;1584543632;881882;-0;
1584543632;982441;1348;469261;1584543632;982441;-0;
1584543633;82988;1348;569805;1584543633;82988;-0;
1584543633;183575;1348;670390;1584543633;183575;-0;
1584543633;284158;1348;770971;1584543633;284158;-0;
1584543633;384709;1348;871529;1584543633;384709;-0;
1584543633;485255;1348;972066;1584543633;485255;-0;
1584543633;585822;1349;72637;1584543633;585822;-0;
1584543633;686322;1349;173122;1584543633;686322;-0;
1584543633;786860;1349;273692;1584543633;786860;-0;
1584543633;887488;1349;374311;1584543633;887488;-0;
1584543633;988104;1349;474927;1584543633;988104;-0;
1584543634;88739;1349;575610;1584543634;88739;-0;
1584543634;189399;1349;676212;1584543634;189399;-0;
1584543634;290157;1349;777089;1584543634;290157;-0;
1584543634;391190;1349;878024;1584543634;391190;-0;
1584543634;491842;1349;978654;1584543634;491842;-0;
1584543634;592467;1350;79285;1584543634;592467;-0;
1584543634;692961;1350;179747;1584543634;692961;-0;
1584543634;793530;1350;280345;1584543634;793530;-0;
1584543634;894011;1350;380797;1584543634;894011;-0;
1584543634;994455;1350;481244;1584543634;994455;0.03298867;
1584543635;95193;1350;581984;1584543635;95193;0.09597431;
1584543635;195724;1350;682547;1584543635;195724;0.09297372;
1584543635;296317;1350;783133;1584543635;296317;0.09297372;
1584543635;396851;1350;883664;1584543635;396851;0.1319547;
1584543635;497429;1350;984249;1584543635;497429;0.1259624;
1584543635;597993;1351;84816;1584543635;597993;0.1259624;
1584543635;698491;1351;185287;1584543635;698491;0.1259624;
1584543635;799094;1351;285934;1584543635;799094;0.1169607;
1584543635;899739;1351;386554;1584543635;899739;0.1019666;
1584543636;271;1351;487094;1584543636;271;0.1019666;
1584543636;100915;1351;587863;1584543636;100915;0.1019666;
1584543636;201682;1351;688535;1584543636;201682;0.1019666;
1584543636;302353;1351;789182;1584543636;302353;0.09597431;
1584543636;402961;1351;889752;1584543636;402961;0.08697256;
1584543636;503417;1351;990204;1584543636;503417;0.08697256;
1584543636;603942;1352;90756;1584543636;603942;0.08697256;
1584543636;704462;1352;191257;1584543636;704462;0.07797969;
1584543636;804923;1352;291718;1584543636;804923;-0;
1584543636;905407;1352;392195;1584543636;905407;-0;
1584543637;5884;1352;492673;1584543637;5884;-0;
1584543637;106409;1352;593208;1584543637;106409;0.003000584;
1584543637;207073;1352;693934;1584543637;207073;0.08997314;
1584543637;307931;1352;794803;1584543637;307931;0.08997314;
1584543637;408831;1352;895697;1584543637;408831;0.08997314;
1584543637;509479;1352;996282;1584543637;509479;0.08997314;
1584543637;609993;1353;96785;1584543637;609993;0.06298564;
1584543637;710492;1353;197280;1584543637;710492;0.06298564;
1584543637;810916;1353;297817;1584543637;810916;0.06298564;
1584543637;911500;1353;398291;1584543637;911500;0.06298564;
1584543638;11972;1353;498771;1584543638;11972;0.01500292;
1584543638;112481;1353;599274;1584543638;112481;-0;
1584543638;212961;1353;699759;1584543638;212961;-0.0269875;
1584543638;313476;1353;800276;1584543638;313476;-0.1229529;
1584543638;414040;1353;900843;1584543638;414040;-0.1229529;
1584543638;514530;1354;1327;1584543638;514530;-0.1259535;
1584543638;614973;1354;101775;1584543638;614973;-0.1289541;
1584543638;715470;1354;202269;1584543638;715470;-0.0839631;
1584543638;816017;1354;302822;1584543638;816017;-0.08096252;
1584543638;916519;1354;403313;1584543638;916519;-0.01798575;
1584543639;17102;1354;504072;1584543639;17102;-0.02098634;
1584543639;117775;1354;604564;1584543639;117775;-0.03898096;
1584543639;218200;1354;704984;1584543639;218200;-0.03297979;
1584543639;318626;1354;805411;1584543639;318626;-0.01798575;
1584543639;419105;1354;905892;1584543639;419105;-0.03598038;
1584543639;519565;1355;6359;1584543639;519565;-0;
1584543639;620395;1355;107303;1584543639;620395;-0;
1584543639;721145;1355;207984;1584543639;721145;0.0239958;
1584543639;821710;1355;308536;1584543639;821710;0.06298564;
1584543639;922223;1355;409034;1584543639;922223;0.05998505;
1584543640;22706;1355;509499;1584543640;22706;0.05698447;
1584543640;123171;1355;609990;1584543640;123171;0.0509833;
1584543640;223860;1355;710677;1584543640;223860;0.02999697;
1584543640;324513;1355;811311;1584543640;324513;0.02099521;
1584543640;425273;1355;912157;1584543640;425273;0.03298867;
1584543640;525875;1356;12666;1584543640;525875;0.05998505;
1584543640;626334;1356;113133;1584543640;626334;0.05998505;
1584543640;726798;1356;213594;1584543640;726798;0.09597431;
1584543640;827301;1356;314114;1584543640;827301;0.1049672;
1584543640;927819;1356;414650;1584543640;927819;0.1049672;
1584543641;28334;1356;515135;1584543641;28334;0.1049672;
1584543641;128823;1356;615625;1584543641;128823;0.09297372;
1584543641;229610;1356;716511;1584543641;229610;0.07197852;
1584543641;330443;1356;817237;1584543641;330443;0.05998505;
1584543641;431110;1356;917939;1584543641;431110;0.05998505;
1584543641;531718;1357;18511;1584543641;531718;0.05998505;
1584543641;632308;1357;119103;1584543641;632308;0.05998505;
1584543641;732866;1357;219675;1584543641;732866;0.05998505;
1584543641;833432;1357;320238;1584543641;833432;0.05998505;
1584543641;934091;1357;420884;1584543641;934091;0.08097139;
1584543642;34746;1357;521542;1584543642;34746;0.08397198;
1584543642;135377;1357;622188;1584543642;135377;0.08097139;
1584543642;236098;1357;722896;1584543642;236098;0.0749791;
1584543642;336634;1357;823438;1584543642;336634;0.0749791;
1584543642;437118;1357;923912;1584543642;437118;0.07797969;
1584543642;538111;1358;24906;1584543642;538111;0.07797969;
1584543642;638814;1358;125606;1584543642;638814;0.07797969;
1584543642;739432;1358;226231;1584543642;739432;0.07797969;
1584543642;840110;1358;326902;1584543642;840110;0.07797969;
1584543642;940697;1358;427483;1584543642;940697;0.07797969;
1584543643;41367;1358;528166;1584543643;41367;0.07797969;
1584543643;142165;1358;628988;1584543643;142165;0.07797969;
1584543643;242811;1358;729631;1584543643;242811;0.07797969;
1584543643;343551;1358;830385;1584543643;343551;0.0749791;
1584543643;444523;1358;931415;1584543643;444523;0.06298564;
1584543643;545522;1359;32435;1584543643;545522;0.06298564;
1584543643;646710;1359;133557;1584543643;646710;0.06298564;
1584543643;747375;1359;234177;1584543643;747375;0.1079678;
1584543643;847933;1359;334757;1584543643;847933;0.1079678;
1584543643;948569;1359;435392;1584543643;948569;0.1049672;
1584543644;49203;1359;536039;1584543644;49203;0.09597431;
1584543644;149867;1359;636685;1584543644;149867;0.0749791;
1584543644;250505;1359;737318;1584543644;250505;0.0749791;
1584543644;351352;1359;838197;1584543644;351352;0.0749791;
1584543644;451993;1359;938796;1584543644;451993;0.05998505;
1584543644;552609;1360;39431;1584543644;552609;-0.02398692;
1584543644;653267;1360;140090;1584543644;653267;-0.1109595;
1584543644;753927;1360;240762;1584543644;753927;-0;
1584543644;854609;1360;341433;1584543644;854609;-0;
1584543644;955267;1360;442077;1584543644;955267;-0;
1584543645;55908;1360;542728;1584543645;55908;-0;
1584543645;156471;1360;643276;1584543645;156471;-0;
1584543645;257109;1360;743917;1584543645;257109;0.2519159;
1584543645;357768;1360;844588;1584543645;357768;-0;
1584543645;458397;1360;945216;1584543645;458397;-0;
1584543645;559011;1361;45840;1584543645;559011;-0;
1584543645;659663;1361;146482;1584543645;659663;-0;
1584543645;760273;1361;247089;1584543645;760273;-0;
1584543645;860893;1361;347793;1584543645;860893;-0;
1584543645;961613;1361;448417;1584543645;961613;-0;
1584543646;62200;1361;549014;1584543646;62200;-0;
1584543646;162792;1361;649598;1584543646;162792;-0;
1584543646;263403;1361;750233;1584543646;263403;-0;
1584543646;364046;1361;850849;1584543646;364046;-0;
1584543646;464689;1361;951516;1584543646;464689;-0;
1584543646;565371;1362;52201;1584543646;565371;-0;
1584543646;666137;1362;152964;1584543646;666137;-0;
1584543646;766833;1362;253656;1584543646;766833;-0;
1584543646;867424;1362;354246;1584543646;867424;-0;
1584543646;968074;1362;454906;1584543646;968074;-0;
1584543647;68767;1362;555582;1584543647;68767;0.05698447;
1584543647;169403;1362;656209;1584543647;169403;0.01500292;
1584543647;270036;1362;756841;1584543647;270036;-0;
1584543647;370640;1362;857441;1584543647;370640;-0;
1584543647;471364;1362;958158;1584543647;471364;-0;
1584543647;571945;1363;58743;1584543647;571945;0.05698447;
1584543647;672526;1363;159341;1584543647;672526;0.05698447;
1584543647;773144;1363;259977;1584543647;773144;0.05698447;
1584543647;873956;1363;360828;1584543647;873956;0.07797969;
1584543647;974712;1363;461552;1584543647;974712;0.08397198;
1584543648;75422;1363;562254;1584543648;75422;0.08397198;
1584543648;176047;1363;662868;1584543648;176047;0.08097139;
1584543648;276721;1363;763552;1584543648;276721;0.08097139;
1584543648;377369;1363;864187;1584543648;377369;0.08097139;
1584543648;477991;1363;964803;1584543648;477991;0.08097139;
1584543648;578548;1364;65346;1584543648;578548;0.1019666;
1584543648;679356;1364;166276;1584543648;679356;0.1109684;
1584543648;780128;1364;266969;1584543648;780128;0.26691;
1584543648;880680;1364;367491;1584543648;880680;0.290888;
1584543648;981322;1364;468152;1584543648;981322;0.290888;
1584543649;81937;1364;568765;1584543649;81937;0.290888;
1584543649;182576;1364;669394;1584543649;182576;0.290888;
1584543649;283150;1364;769944;1584543649;283150;0.290888;
1584543649;383690;1364;870507;1584543649;383690;0.290888;
1584543649;484610;1364;971545;1584543649;484610;-0;
1584543649;584369;1365;71164;1584543649;584369;-0.1499404;
1584543649;684888;1365;171694;1584543649;684888;-0;
1584543649;785606;1365;272448;1584543649;785606;-0;
1584543649;886313;1365;373137;1584543649;886313;-0;
1584543649;986850;1365;473654;1584543649;986850;-0;
1584543650;87440;1365;574267;1584543650;87440;-0;
1584543650;188019;1365;674849;1584543650;188019;-0;
1584543650;288549;1365;775352;1584543650;288549;-0;
1584543650;388998;1365;875800;1584543650;388998;-0;
1584543650;489560;1365;976386;1584543650;489560;-0;
1584543650;590146;1366;76976;1584543650;590146;-0;
1584543650;690745;1366;177561;1584543650;690745;-0;
1584543650;791371;1366;278176;1584543650;791371;-0;
1584543650;891839;1366;378641;1584543650;891839;-0;
1584543650;992324;1366;479134;1584543650;992324;-0;
1584543651;92812;1366;579615;1584543651;92812;-0;
1584543651;193289;1366;680096;1584543651;193289;-0;
1584543651;293751;1366;780538;1584543651;293751;0.1649434;
1584543651;394202;1366;880986;1584543651;394202;0.182938;
1584543651;494643;1366;981428;1584543651;494643;0.05998505;
1584543651;595177;1367;81987;1584543651;595177;-0;
1584543651;695743;1367;182547;1584543651;695743;-0;
