sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;groundSteering;
1584543065;9528;780;496433;1584543065;9528;0.03298867;
1584543065;110340;780;597155;1584543065;110340;0.143957;
1584543065;211044;780;697868;1584543065;211044;0.1409564;
1584543065;311734;780;798572;1584543065;311734;0.1379559;
1584543065;412450;780;899290;1584543065;412450;-0;
1584543065;513096;780;999915;1584543065;513096;-0;
1584543065;613655;781;100475;1584543065;613655;-0;
1584543065;714188;781;200988;1584543065;714188;-0;
1584543065;814983;781;301916;1584543065;814983;-0;
1584543065;915904;781;402762;1584543065;915904;-0;
1584543066;16510;781;503356;1584543066;16510;-0.06297676;
1584543066;117054;781;603855;1584543066;117054;-0;
1584543066;217508;781;704349;1584543066;217508;-0;
1584543066;318036;781;804876;1584543066;318036;-0;
1584543066;418548;781;905384;1584543066;418548;-0;
1584543066;519051;782;5891;1584543066;519051;-0;
1584543066;619551;782;106390;1584543066;619551;-0;
1584543066;720050;782;206838;1584543066;720050;-0;
1584543066;820869;782;307654;1584543066;820869;-0;
1584543066;921357;782;408143;1584543066;921357;-0;
1584543067;21793;782;508582;1584543067;21793;-0;
1584543067;122216;782;608998;1584543067;122216;-0;
1584543067;222628;782;709414;1584543067;222628;-0;
1584543067;323047;782;809835;1584543067;323047;-0;
1584543067;423491;782;910278;1584543067;423491;-0;
1584543067;523926;783;10712;1584543067;523926;-0;
1584543067;624352;783;111137;1584543067;624352;0.281904;
1584543067;724794;783;211584;1584543067;724794;0.1499493;
1584543067;825277;783;312064;1584543067;825277;-0;
1584543067;925707;783;412516;1584543067;925707;-0;
1584543068;26183;783;512999;1584543068;26183;-0;
1584543068;126741;783;613553;1584543068;126741;-0;
1584543068;227322;783;714138;1584543068;227322;-0;
1584543068;327810;783;814601;1584543068;327810;-0;
1584543068;428252;783;915048;1584543068;428252;-0;
1584543068;528694;784;15485;1584543068;528694;-0.1229529;
1584543068;629136;784;115929;1584543068;629136;-0;
1584543068;729585;784;216382;1584543068;729585;-0;
1584543068;830040;784;316834;1584543068;830040;-0;
1584543068;930464;784;417251;1584543068;930464;-0;
1584543069;30892;784;517745;1584543069;30892;-0;
1584543069;131411;784;618204;1584543069;131411;-0;
1584543069;231872;784;718670;1584543069;231872;-0;
1584543069;332345;784;819137;1584543069;332345;-0;
1584543069;432809;784;919603;1584543069;432809;-0;
1584543069;533249;785;20041;1584543069;533249;-0;
1584543069;633829;785;120643;1584543069;633829;-0;
1584543069;734575;785;221384;1584543069;734575;-0;
1584543069;835389;785;322245;1584543069;835389;-0;
1584543069;936312;785;423173;1584543069;936312;-0;
1584543070;37123;785;523965;1584543070;37123;-0;
1584543070;137939;785;624753;1584543070;137939;0.1409564;
1584543070;238687;785;725516;1584543070;238687;0.2009326;
1584543070;339904;785;826747;1584543070;339904;-0;
1584543070;439975;785;926824;1584543070;439975;-0;
1584543070;541229;786;28110;1584543070;541229;-0;
1584543070;640844;786;127635;1584543070;640844;-0;
1584543070;741415;786;228217;1584543070;741415;-0;
1584543070;841981;786;328778;1584543070;841981;-0;
1584543070;942556;786;429352;1584543070;942556;-0;
1584543071;43082;786;529878;1584543071;43082;-0;
1584543071;143542;786;630333;1584543071;143542;0.290888;
1584543071;244033;786;730836;1584543071;244033;0.290888;
1584543071;344556;786;831351;1584543071;344556;0.290888;
1584543071;445081;786;931879;1584543071;445081;0.2459148;
1584543071;545616;787;32414;1584543071;545616;-0;
1584543071;646165;787;132951;1584543071;646165;-0;
1584543071;746759;787;233552;1584543071;746759;-0;
1584543071;847729;787;334518;1584543071;847729;0.2699105;
1584543071;948253;787;435039;1584543071;948253;0.290888;
1584543072;48730;787;535516;1584543072;48730;0.2129261;
1584543072;149240;787;636026;1584543072;149240;-0;
1584543072;249735;787;736519;1584543072;249735;-0;
1584543072;350288;787;837090;1584543072;350288;-0;
1584543072;450921;787;937879;1584543072;450921;-0;
1584543072;551619;788;38415;1584543072;551619;0.290888;
1584543072;652181;788;138980;1584543072;652181;0.290888;
1584543072;753090;788;239961;1584543072;753090;0.26691;
1584543072;853765;788;340564;1584543072;853765;-0;
1584543072;954481;788;441353;1584543072;954481;-0;
1584543073;55129;788;541933;1584543073;55129;0.290888;
1584543073;155631;788;642417;1584543073;155631;0.2489153;
1584543073;256090;788;742877;1584543073;256090;0.2039332;
1584543073;356557;788;843345;1584543073;356557;-0;
1584543073;457013;788;943801;1584543073;457013;-0;
1584543073;557508;789;44302;1584543073;557508;-0;
1584543073;658054;789;144851;1584543073;658054;-0;
1584543073;758899;789;245767;1584543073;758899;-0;
1584543073;859613;789;346422;1584543073;859613;0.0239958;
1584543073;960182;789;446976;1584543073;960182;0.09297372;
1584543074;60704;789;547512;1584543074;60704;-0;
1584543074;161398;789;648206;1584543074;161398;-0;
1584543074;261944;789;748751;1584543074;261944;-0;
1584543074;362575;789;849407;1584543074;362575;-0;
1584543074;463221;789;950035;1584543074;463221;-0;
1584543074;564013;790;50921;1584543074;564013;-0;
1584543074;664824;790;151645;1584543074;664824;-0;
1584543074;765501;790;252299;1584543074;765501;-0;
1584543074;866003;790;352805;1584543074;866003;-0;
1584543074;966620;790;453435;1584543074;966620;-0;
1584543075;67284;790;554110;1584543075;67284;-0;
1584543075;167868;790;654675;1584543075;167868;-0;
1584543075;268459;790;755280;1584543075;268459;-0;
1584543075;369078;790;855873;1584543075;369078;-0;
1584543075;469574;790;956377;1584543075;469574;-0;
1584543075;570221;791;57028;1584543075;570221;-0;
1584543075;670809;791;157625;1584543075;670809;0.03298867;
1584543075;771513;791;258325;1584543075;771513;0.07797969;
1584543075;872091;791;358898;1584543075;872091;0.08397198;
1584543075;972626;791;459434;1584543075;972626;0.08397198;
1584543076;73411;791;560313;1584543076;73411;0.08397198;
1584543076;174087;791;660881;1584543076;174087;0.0749791;
1584543076;274649;791;761467;1584543076;274649;0.0749791;
1584543076;375252;791;862046;1584543076;375252;0.0749791;
1584543076;475752;791;962571;1584543076;475752;0.0749791;
1584543076;576301;792;63102;1584543076;576301;0.0749791;
1584543076;676863;792;163694;1584543076;676863;0.0749791;
1584543076;777464;792;264272;1584543076;777464;0.0749791;
1584543076;878219;792;365098;1584543076;878219;0.0749791;
1584543076;979199;792;466072;1584543076;979199;0.07797969;
1584543077;79935;792;566736;1584543077;79935;0.1139601;
1584543077;180488;792;667295;1584543077;180488;0.1139601;
1584543077;281303;792;768137;1584543077;281303;0.1139601;
1584543077;381952;792;868750;1584543077;381952;0.1109684;
1584543077;482537;792;969341;1584543077;482537;0.1109684;
1584543077;583134;793;69939;1584543077;583134;0.08397198;
1584543077;683723;793;170524;1584543077;683723;0.08697256;
1584543077;784322;793;271126;1584543077;784322;0.08697256;
1584543077;884876;793;371675;1584543077;884876;0.08697256;
1584543077;985467;793;472273;1584543077;985467;0.08697256;
1584543078;85966;793;572760;1584543078;85966;0.08697256;
1584543078;186576;793;673384;1584543078;186576;0.08697256;
1584543078;287215;793;774021;1584543078;287215;0.08397198;
1584543078;387859;793;874667;1584543078;387859;0.06298564;
1584543078;488498;793;975298;1584543078;488498;0.05698447;
1584543078;589134;794;75940;1584543078;589134;-0;
1584543078;689763;794;176564;1584543078;689763;-0;
1584543078;790399;794;277202;1584543078;790399;-0.03297979;
1584543078;890940;794;377840;1584543078;890940;-0.1439482;
1584543078;991549;794;478348;1584543078;991549;-0;
1584543079;92023;794;578818;1584543079;92023;-0;
1584543079;192832;794;679718;1584543079;192832;-0;
1584543079;293518;794;780323;1584543079;293518;-0;
1584543079;394169;794;881007;1584543079;394169;-0;
1584543079;494960;794;981802;1584543079;494960;-0.0269875;
1584543079;595718;795;82533;1584543079;595718;-0.02998809;
1584543079;696258;795;183076;1584543079;696258;-0.05097442;
1584543079;796962;795;283792;1584543079;796962;-0.07497022;
1584543079;897564;795;384366;1584543079;897564;-0.0779708;
1584543079;998215;795;485062;1584543079;998215;-0.0779708;
1584543080;98917;795;585742;1584543080;98917;-0.08996427;
1584543080;199673;795;686506;1584543080;199673;-0.09596544;
1584543080;300396;795;787221;1584543080;300396;-0.09596544;
1584543080;400946;795;887866;1584543080;400946;-0.09596544;
1584543080;501808;795;988629;1584543080;501808;-0.08096252;
1584543080;602449;796;89262;1584543080;602449;-0.0269875;
1584543080;703031;796;189856;1584543080;703031;-0;
1584543080;803585;796;290389;1584543080;803585;-0;
1584543080;904319;796;391175;1584543080;904319;-0;
1584543081;5114;796;491937;1584543081;5114;-0;
1584543081;105748;796;592548;1584543081;105748;-0;
1584543081;206268;796;693069;1584543081;206268;-0;
1584543081;306797;796;793626;1584543081;306797;-0;
1584543081;407388;796;894226;1584543081;407388;-0;
1584543081;507944;796;994759;1584543081;507944;-0;
1584543081;608466;797;95267;1584543081;608466;-0;
1584543081;708970;797;195771;1584543081;708970;-0;
1584543081;809477;797;296297;1584543081;809477;-0;
1584543081;910015;797;396816;1584543081;910015;0.02099521;
1584543082;10528;797;497317;1584543082;10528;0.1499493;
1584543082;111097;797;597906;1584543082;111097;0.1589511;
1584543082;211598;797;698385;1584543082;211598;0.1199612;
1584543082;312225;797;799088;1584543082;312225;0.09597431;
1584543082;413016;797;899865;1584543082;413016;0.02999697;
1584543082;513696;798;536;1584543082;513696;0.003000584;
1584543082;614272;798;101080;1584543082;614272;0.003000584;
1584543082;714789;798;201599;1584543082;714789;0.003000584;
1584543082;815274;798;302082;1584543082;815274;0.06298564;
1584543082;915770;798;402572;1584543082;915770;0.06298564;
1584543083;16256;798;503063;1584543083;16256;0.06298564;
1584543083;116963;798;603801;1584543083;116963;0.1049672;
1584543083;217538;798;704340;1584543083;217538;0.1049672;
1584543083;318028;798;804828;1584543083;318028;0.1349553;
1584543083;418611;798;905418;1584543083;418611;0.197932;
1584543083;519488;799;6437;1584543083;519488;0.2009326;
1584543083;620331;799;107141;1584543083;620331;0.1949314;
1584543083;720823;799;207610;1584543083;720823;0.1319547;
1584543083;821354;799;308148;1584543083;821354;0.05998505;
1584543083;921834;799;408623;1584543083;921834;0.02099521;
1584543084;22325;799;509120;1584543084;22325;0.02099521;
1584543084;122810;799;609600;1584543084;122810;0.0239958;
1584543084;223242;799;710034;1584543084;223242;0.03898985;
1584543084;323676;799;810465;1584543084;323676;0.0749791;
1584543084;424133;799;910927;1584543084;424133;0.0749791;
1584543084;524595;800;11382;1584543084;524595;0.0749791;
1584543084;625044;800;111840;1584543084;625044;0.0749791;
1584543084;725480;800;212270;1584543084;725480;0.07197852;
1584543084;825906;800;312696;1584543084;825906;0.06597735;
1584543084;926332;800;413124;1584543084;926332;0.06597735;
1584543085;26767;800;513558;1584543085;26767;0.06597735;
1584543085;127203;800;613995;1584543085;127203;0.06597735;
1584543085;227628;800;714422;1584543085;227628;0.06597735;
1584543085;328052;800;814864;1584543085;328052;0.06597735;
1584543085;428511;800;915310;1584543085;428511;0.06597735;
1584543085;528989;801;15785;1584543085;528989;0.06597735;
1584543085;629482;801;116293;1584543085;629482;0.06897793;
1584543085;729959;801;216766;1584543085;729959;0.06897793;
1584543085;830456;801;317265;1584543085;830456;0.06897793;
1584543085;931076;801;417932;1584543085;931076;0.06597735;
1584543086;31699;801;518516;1584543086;31699;0.06897793;
1584543086;132279;801;619087;1584543086;132279;0.06897793;
1584543086;232788;801;719587;1584543086;232788;0.06897793;
1584543086;333372;801;820200;1584543086;333372;0.06897793;
1584543086;433893;801;920688;1584543086;433893;0.06897793;
1584543086;534337;802;21128;1584543086;534337;0.06897793;
1584543086;634789;802;121582;1584543086;634789;0.06897793;
1584543086;735221;802;222028;1584543086;735221;0.06897793;
1584543086;835738;802;322541;1584543086;835738;0.05998505;
1584543086;936232;802;423042;1584543086;936232;0.0239958;
1584543087;36752;802;523562;1584543087;36752;-0;
1584543087;137236;802;624037;1584543087;137236;-0;
1584543087;237716;802;724517;1584543087;237716;-0;
1584543087;338328;802;825116;1584543087;338328;-0;
1584543087;438803;802;925605;1584543087;438803;-0;
1584543087;539291;803;26086;1584543087;539291;-0;
1584543087;640754;803;127541;1584543087;640754;-0;
1584543087;741374;803;228175;1584543087;741374;-0;
1584543087;841969;803;328759;1584543087;841969;-0;
1584543087;942607;803;429397;1584543087;942607;-0;
1584543088;43151;803;529948;1584543088;43151;-0.06596847;
1584543088;143729;803;630522;1584543088;143729;-0.05997618;
1584543088;244340;803;731131;1584543088;244340;-0;
1584543088;344874;803;831664;1584543088;344874;-0;
1584543088;445350;803;932141;1584543088;445350;-0;
1584543088;546075;804;32950;1584543088;546075;-0;
1584543088;646842;804;133637;1584543088;646842;-0;
1584543088;747406;804;234193;1584543088;747406;-0;
1584543088;848151;804;334970;1584543088;848151;-0;
1584543088;948642;804;435437;1584543088;948642;-0;
1584543089;49269;804;536082;1584543089;49269;-0;
1584543089;149883;804;636694;1584543089;149883;-0;
1584543089;250410;804;737210;1584543089;250410;-0;
1584543089;350889;804;837788;1584543089;350889;-0;
1584543089;451530;804;938342;1584543089;451530;-0;
1584543089;552050;805;39013;1584543089;552050;-0;
1584543089;652851;805;139647;1584543089;652851;-0;
1584543089;753342;805;240140;1584543089;753342;-0;
1584543089;853876;805;340689;1584543089;853876;0.05998505;
1584543089;954416;805;441334;1584543089;954416;0.09896602;
1584543090;55044;805;541855;1584543090;55044;0.1019666;
1584543090;155646;805;642474;1584543090;155646;0.1019666;
1584543090;256226;805;743030;1584543090;256226;0.09297372;
1584543090;356860;805;843674;1584543090;356860;0.07197852;
1584543090;457401;805;944214;1584543090;457401;0.07197852;
1584543090;558099;806;44932;1584543090;558099;0.0749791;
1584543090;658782;806;145613;1584543090;658782;0.0749791;
1584543090;759549;806;246362;1584543090;759549;0.0749791;
1584543090;860217;806;347038;1584543090;860217;0.09297372;
1584543090;960828;806;447661;1584543090;960828;0.09297372;
1584543091;61605;806;548416;1584543091;61605;0.09597431;
1584543091;162131;806;648950;1584543091;162131;0.1769457;
1584543091;262721;806;749536;1584543091;262721;0.281904;
1584543091;363286;806;850087;1584543091;363286;0.290888;
1584543091;463860;806;950683;1584543091;463860;0.290888;
1584543091;564446;807;51268;1584543091;564446;0.290888;
1584543091;665046;807;151871;1584543091;665046;0.290888;
1584543091;765591;807;252386;1584543091;765591;0.290888;
1584543091;866130;807;352959;1584543091;866130;0.290888;
1584543091;966710;807;453524;1584543091;966710;-0;
1584543092;67284;807;554097;1584543092;67284;-0.290888;
1584543092;167833;807;654650;1584543092;167833;-0.290888;
1584543092;268368;807;755169;1584543092;268368;-0.2429053;
1584543092;368959;807;855779;1584543092;368959;-0;
1584543092;469513;807;956334;1584543092;469513;0.01799463;
1584543092;570140;808;56929;1584543092;570140;-0.1139512;
1584543092;670625;808;157430;1584543092;670625;-0;
1584543092;771254;808;258091;1584543092;771254;-0;
1584543092;872104;808;358999;1584543092;872104;0.2699105;
1584543092;972922;808;459728;1584543092;972922;0.290888;
1584543093;73519;808;560327;1584543093;73519;0.290888;
1584543093;174139;808;660969;1584543093;174139;0.290888;
1584543093;274799;808;761644;1584543093;274799;-0;
1584543093;375537;808;862382;1584543093;375537;-0;
1584543093;476190;808;963010;1584543093;476190;-0;
1584543093;576819;809;63630;1584543093;576819;-0.290888;
1584543093;677367;809;164170;1584543093;677367;-0;
1584543093;777970;809;264799;1584543093;777970;-0;
1584543093;878538;809;365361;1584543093;878538;-0;
1584543093;979138;809;465956;1584543093;979138;-0.290888;
1584543094;79777;809;566597;1584543094;79777;-0;
1584543094;180455;809;667274;1584543094;180455;-0;
1584543094;281241;809;768084;1584543094;281241;-0.152941;
1584543094;381854;809;868650;1584543094;381854;-0;
1584543094;482349;809;969152;1584543094;482349;-0;
1584543094;582952;810;69769;1584543094;582952;-0;
1584543094;683594;810;170414;1584543094;683594;0.290888;
1584543094;784247;810;271076;1584543094;784247;0.290888;
1584543094;884831;810;371637;1584543094;884831;-0;
1584543094;985444;810;472263;1584543094;985444;-0;
1584543095;86106;810;572933;1584543095;86106;-0;
1584543095;186820;810;673663;1584543095;186820;-0;
1584543095;287535;810;774352;1584543095;287535;-0;
1584543095;388044;810;874838;1584543095;388044;-0;
